PATRON,4.9186,,mg/L,1.1,0.052,1,1,1,0.0521,0.0526,0.0514
BLANCO,-0.1002,,mg/L,13.4,-0.0011,1,1,1,-0.001,-0.0012,-0.0009
BLANCO REACTIVO,0,,mg/L,13.6,-0.0012,1,1,1,-0.0011,-0.0014,-0.0011
FASE 1,-0.0075,,mg/L,>100,-0.0001,1,1,1,-0.0001,0,-0.0002
FASE 2,-0.0375,,mg/L,50,-0.0004,1,1,1,-0.0005,-0.0002,-0.0005
FASE 3,-0.0127,,mg/L,57.1,-0.0001,1,1,1,-0.0002,-0.0001,-0.0001
VSP NORTE,-0.0375,,mg/L,42.3,-0.0004,1,1,1,-0.0002,-0.0004,-0.0006
CELDA 8.1,-0.0222,,mg/L,4.9,-0.0002,1,1,1,-0.0002,-0.0002,-0.0002
CELDA 8.2,-0.0455,,mg/L,17.1,-0.0005,1,1,1,-0.0005,-0.0004,-0.0006
CELDA 8.3,0.1753,,mg/L,15.7,0.0019,1,1,1,0.0015,0.002,0.0021
PATRON,4.9085,,mg/L,0.8,0.0519,1,1,1,0.0524,0.0516,0.0518
BLANCO,-0.0699,,mg/L,7.9,-0.0007,1,1,1,-0.0007,-0.0008,-0.0008
BLANCO REACTIVO,0,,mg/L,8.4,-0.002,1,1,1,-0.0022,-0.002,-0.0019
