PATRON,4.9354,,mg/L,0.9,0.0497,1,1,1,0.0502,0.0493,0.0496
BLANCO,0.0187,,mg/L,>100,0.0002,1,1,1,0.0004,0.0003,-0.0002
BLANCO REACTIVO,0,,mg/L,>100,0.0001,1,1,1,0.0002,0.0004,-0.0002
FASE 1,0.0256,,mg/L,64.5,0.0003,1,1,1,0.0004,0.0002,0.0001
FASE 2,0.0128,,mg/L,87.9,0.0001,1,1,1,0.0001,0.0001,0.0003
FASE 3,0.0009,,mg/L,>100,0,1,1,1,0.0001,-0.0001,0
VSP NORTE,0.0018,,mg/L,>100,0,1,1,1,0.0001,0.0001,-0.0001
CELDA 8.1,0.0045,,mg/L,>100,0,1,1,1,-0.0001,0.0002,0.0001
CELDA 8.2,0.0163,,mg/L,>100,0.0002,1,1,1,0,-0.0003,0.0008
CELDA 8.3,0.0651,,mg/L,29.9,0.0007,1,1,1,0.0004,0.0007,0.0008
PATRON,5.0169,,mg/L,0.7,0.0505,1,1,1,0.0509,0.0502,0.0504
BLANCO,-0.0466,,mg/L,7.4,-0.0005,1,1,1,-0.0004,-0.0005,-0.0005
BLANCO REACTIVO,0,,mg/L,96.3,-0.0001,1,1,1,-0.0001,-0.0002,0
