PATRON,5.0178,,mg/L,0.6,0.0548,0.0552,0.0546,0.0546
BLANCO,0.0609,,mg/L,22.8,0.0007,0.0005,0.0008,0.0008
BLANCO REACTIVO,0,,mg/L,7.1,0.0007,0.0008,0.0007,0.0007
FASE 1,0.024,,mg/L,6,0.0003,0.0003,0.0003,0.0003
FASE 2,0.0289,,mg/L,16.8,0.0003,0.0004,0.0003,0.0004
FASE 3,0.0289,,mg/L,6,0.0003,0.0003,0.0003,0.0003
VSP NORTE,0.0301,,mg/L,36.1,0.0003,0.0002,0.0004,0.0003
CELDA 8.1,0.0558,,mg/L,12.7,0.0006,0.0006,0.0006,0.0007
CELDA 8.2,0.0398,,mg/L,16.8,0.0004,0.0004,0.0005,0.0004
CELDA 8.3,0.0948,,mg/L,4,0.0011,0.0011,0.001,0.0011
PATRON,5.0377,,mg/L,0.6,0.055,0.0549,0.0554,0.0548
BLANCO,0.0303,,mg/L,29.1,0.0003,0.0003,0.0003,0.0004
BLANCO REACTIVO,0,,mg/L,9.5,0.0009,0.001,0.0008,0.001
