PATRON,4.7915,,mg/L,0.4,0.049,1,1,1,0.0489,0.0492,0.0489
BLANCO,0.0192,,mg/L,>100,0.0002,1,1,1,0.0004,0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,35.3,0.0005,1,1,1,0.0007,0.0004,0.0004
FASE 1,0.013,,mg/L,78.8,0.0001,1,1,1,0.0002,0.0002,0
FASE 2,0.0265,,mg/L,81.2,0.0003,1,1,1,0.0004,0,0.0004
FASE 3,0.0324,,mg/L,56.1,0.0003,1,1,1,0.0002,0.0003,0.0005
VSP NORTE,0.0328,,mg/L,55.5,0.0003,1,1,1,0.0001,0.0004,0.0004
CELDA 8.1,0.0295,,mg/L,18.8,0.0003,1,1,1,0.0003,0.0002,0.0003
CELDA 8.2,0.0257,,mg/L,43.2,0.0003,1,1,1,0.0003,0.0004,0.0001
CELDA 8.3,0.0783,,mg/L,1.8,0.0008,1,1,1,0.0008,0.0008,0.0008
