Analista,ERIK,,,,,,,,
Fecha de inicio,10/05/2023 03:07 a. m.  GMT: 10/05/2023 09:07 a. m.,,,,,,,,
Hoja de trabajo,SA001062_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.9866,,mg/L,0.9,0.14,0.1392,0.1415,0.1393
,BLANCO,0.0079,,mg/L,16.9,0.001,0.0012,0.0009,0.0009
,BLANCO REACTIVO,0,,mg/L,38,0.0004,0.0004,0.0002,0.0005
,SA001062-001,31.4133,,mg/L,1.1,0.1794,0.1773,0.181,0.1799
,SA001062-002,17.8545,,mg/L,1.1,0.1048,0.1036,0.1049,0.1059
,SA001062-003,17.2972,,mg/L,1.6,0.099,0.0976,0.0987,0.1007
,SA001062-004,190.529,,mg/L,1.1,0.0748,0.0755,0.0749,0.074
,SA001062-005,12.333,,mg/L,1.8,0.0872,0.0888,0.0871,0.0856
,PATRON,1.002,,mg/L,0.8,0.1332,0.1332,0.1321,0.1343
,SA001062-006,15.805,,mg/L,0.7,0.0926,0.0921,0.0925,0.0933
,SA001062-007,191.322,,mg/L,1.2,0.0929,0.0942,0.0922,0.0922
,SA001062-008,22.554,,mg/L,0.9,0.1403,0.1406,0.1389,0.1413
,SA001062-009,15.4458,,mg/L,0.2,0.0843,0.0842,0.0842,0.0845
,SA001062-010,14.3231,,mg/L,1.5,0.0785,0.0773,0.0786,0.0796
,PATRON,0.9947,,mg/L,0.5,0.1322,0.1315,0.1324,0.1328
,BLANCO,0.0099,,mg/L,22.1,0.0013,0.0016,0.0013,0.0011
,BLANCO REACTIVO,0,,mg/L,27.1,-0.0002,-0.0003,-0.0003,-0.0002
,SA001062-011,17.425,,mg/L,1.7,0.0941,0.0924,0.0941,0.0957
,SA001062-012,339.069,,mg/L,0.4,0.1727,0.1731,0.1718,0.1731
,SA001062-013,81.878,,mg/L,0.3,0.4427,0.4414,0.4429,0.4437
,SA001062-014,-0.063,,mg/L,9.7,0.0083,0.0092,0.0083,0.0076
,SA001062-015,10.937,,mg/L,1.1,0.0697,0.0696,0.0705,0.069
,PATRON,1.0124,,mg/L,0.4,0.1345,0.135,0.134,0.1346
,SA001062-016,7.287,,mg/L,0.7,0.0465,0.0462,0.0468,0.0466
,SA001062-017,21.3815,,mg/L,1.7,0.1146,0.1124,0.1155,0.1159
,SA001062-018,17.9445,,mg/L,0.3,0.0973,0.097,0.0976,0.0973
,SA001062-019,18.4965,,mg/L,0.1,0.1006,0.1007,0.1005,0.1007
,SA001062-020,-0.0081,,mg/L,>100,0,0.0001,-0.0001,-0.0002
,PATRON,0.9971,,mg/L,0.1,0.1325,0.1326,0.1323,0.1327
,BLANCO,0.007,,mg/L,14.8,0.0009,0.0011,0.0009,0.0008
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0001,-0.0002,-0.0002
,SA001062-021,12.7598,,mg/L,1.6,0.0691,0.0678,0.0698,0.0696
,SA001062-022,11.0296,,mg/L,1.7,0.0594,0.0586,0.059,0.0605
,SA001062-023,12.039,,mg/L,1.1,0.0647,0.0639,0.0653,0.0651
,SA001062-024,11.7351,,mg/L,0.4,0.0629,0.0626,0.0629,0.0631
,SA001062-025,10.5813,,mg/L,0.8,0.0569,0.0568,0.0566,0.0574
,PATRON,0.9963,,mg/L,0.4,0.1324,0.1319,0.1331,0.1323
,SA001062-026,18.9738,,mg/L,1.7,0.1036,0.1018,0.1035,0.1054
,SA001062-027,15.4403,,mg/L,0.8,0.0832,0.0827,0.0829,0.0839
,SA001062-028,8.1955,,mg/L,0.4,0.0443,0.0442,0.0443,0.0445
,SA001062-029,24.3571,,mg/L,0.4,0.131,0.1308,0.1316,0.1305
,SA001062-030,6.7818,,mg/L,1.2,0.0363,0.0367,0.0363,0.0358
,PATRON,1.0091,,mg/L,0.1,0.1341,0.1341,0.134,0.1342
,BLANCO,0.0121,,mg/L,29.6,0.0016,0.0021,0.0015,0.0012
,BLANCO REACTIVO,0,,mg/L,83.9,-0.0001,-0.0001,0,-0.0001
,SA001062-031,14.7371,,mg/L,1.2,0.0797,0.0793,0.079,0.0807
,SA001062-032,16.9565,,mg/L,0.8,0.0925,0.093,0.0916,0.0928
,PATRON,1.0046,,mg/L,0.6,0.1335,0.1326,0.134,0.1339
,BLANCO,0.0108,,mg/L,26.8,0.0014,0.0019,0.0012,0.0012
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0001,-0.0001,-0.0001
