Analista,Martin A V G,,,,,,,,,
Fecha de inicio,28/03/2024 12:53 p. m.  GMT: 28/03/2024 06:53 p. m.,,,,,,,,,
Hoja de trabajo,SA003383-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5052,,mg/L,1.8,0.0173,0.001,0.0176,0.0173,0.017
,BLANCO,0.0069,,mg/L,>100,0.0002,0.0002,0.0003,0.0005,0
,BLANCO REACTIVO,0,,mg/L,72.1,-0.0005,0.0003,-0.0003,-0.0008,-0.0002
,SA003359-013,0.2587,,mg/L,2.2,0.0255,0.0005,0.0261,0.0252,0.0251
,SA003359-014,0.1768,,mg/L,1.4,0.0174,0.0004,0.0176,0.0173,0.0171
,SA003359-015,0.6769,,mg/L,0.7,0.067,0.0008,0.0665,0.0674,0.0672
,SA003359-016,0.6776,,mg/L,0.4,0.067,0.0012,0.0668,0.0669,0.0672
,SA003359-017,0.4153,,mg/L,1,0.0409,0.0007,0.041,0.0404,0.0412
,PATRON,0.5148,,mg/L,1.4,0.0176,0.0011,0.0174,0.0179,0.0176
,SA003359-018,0.984,,mg/L,0.4,0.1008,0.0009,0.1004,0.1012,0.1007
,SA003359-019,2.2696,,mg/L,1,0.2209,0.0012,0.2192,0.2236,0.2201
,PATRON,0.5045,,mg/L,0.2,0.0173,0.0016,0.0173,0.0173,0.0172
,BLANCO,0.0066,,mg/L,>100,0.0002,0.0004,0,-0.0001,0.0008
,BLANCO REACTIVO,0,,mg/L,79.7,-0.0004,0.0002,-0.0001,-0.0008,-0.0004
