PATRON,0.1987,,mg/L,3.3,0.0093,-0.0017,1,1,1,0.0096,0.0093,0.009
BLANCO,-0.01,,mg/L,48.3,-0.0004,-0.0004,1,1,1,-0.0005,-0.0005,-0.0002
BLANCO REACTIVO,0,,mg/L,35,-0.0002,0.0018,1,1,1,-0.0002,-0.0003,-0.0001
H KCA PO,0.0182,,mg/L,52.3,0.0009,0.0011,1,1,1,0.0007,0.0015,0.0006
H KCA PO,0.0113,,mg/L,30.4,0.0006,0.0016,1,1,1,0.0008,0.0005,0.0004
H KCA PO,0.0064,,mg/L,39.8,0.0004,0.0021,1,1,1,0.0003,0.0005,0.0002
PATRON,0.1989,,mg/L,0.6,0.009,0.0017,1,1,1,0.0089,0.009,0.009
H KCA PO,0.0115,,mg/L,60.9,0.0006,0.0002,1,1,1,0.0005,0.001,0.0003
H KCA PO,0.0221,,mg/L,6.5,0.0011,-0.0008,1,1,1,0.001,0.0011,0.0011
PATRON,0.1922,,mg/L,5.5,0.0087,0.0032,1,1,1,0.0092,0.0085,0.0083
BLANCO,0.0103,,mg/L,35.4,0.0005,-0.0029,1,1,1,0.0008,0.0005,0.0004
BLANCO REACTIVO,0,,mg/L,91.2,0.0004,-0.0022,1,1,1,0,0.0004,0.0007
M1 PO,0.0067,,mg/L,>100,0.0002,0.0055,1,1,1,-0.0003,0.0006,0.0003
M2 PO,0.0048,,mg/L,>100,0.0001,0.0048,1,1,1,0,0,0.0003
M3 PO,0.0088,,mg/L,>100,0.0003,0.0052,1,1,1,0.0007,0.0003,-0.0002
M4 PO,-0.0043,,mg/L,75,-0.0003,0.0053,1,1,1,0,-0.0005,-0.0004
PATRON,0.204,,mg/L,6.7,0.0092,0.0022,1,1,1,0.0095,0.0085,0.0096
P KCA PO,0.0001,,mg/L,>100,-0.0001,0.0046,1,1,1,0,0.0001,-0.0005
PATRON,0.2106,,mg/L,4,0.0095,-0.0005,1,1,1,0.0091,0.0096,0.0098
BLANCO,0.0102,,mg/L,46.7,0.0003,0.0008,1,1,1,0.0005,0.0004,0.0002
BLANCO REACTIVO,0,,mg/L,98.1,0.0002,0.0002,1,1,1,0,0.0004,0.0004
CELDA 8,-0.0003,,mg/L,>100,-0.0001,0.0033,1,1,1,0,-0.0003,-0.0001
PATRON,0.1931,,mg/L,3.6,0.0087,0,1,1,1,0.0089,0.0089,0.0083
BLANCO,-0.0243,,mg/L,20.4,-0.0012,0.0032,1,1,1,-0.0015,-0.0011,-0.0011
BLANCO REACTIVO,0,,mg/L,78.1,-0.0005,0.0019,1,1,1,-0.0007,0,-0.0007
H KCA PE,0.0011,,mg/L,71.5,-0.0001,0.0062,1,1,1,0,-0.0001,-0.0001
H KCA PE,-0.0017,,mg/L,32,-0.0002,0.0063,1,1,1,-0.0002,-0.0001,-0.0002
H KCA PE,-0.0011,,mg/L,>100,-0.0002,0.0059,1,1,1,0.0002,-0.0005,-0.0002
PATRON,0.1955,,mg/L,1.7,0.0088,0.0024,1,1,1,0.0087,0.009,0.0088
H KCA PE,-0.0145,,mg/L,55.7,-0.0008,0.0073,1,1,1,-0.0011,-0.0009,-0.0003
H KCA PE,-0.0072,,mg/L,>100,-0.0004,0.0065,1,1,1,-0.0009,-0.0005,0
PATRON,0.1976,,mg/L,3.4,0.0089,0.0021,1,1,1,0.0088,0.0093,0.0087
BLANCO,-0.012,,mg/L,43.5,-0.0007,0.0046,1,1,1,-0.0007,-0.0009,-0.0004
BLANCO REACTIVO,0,,mg/L,25.7,-0.0005,0.0021,1,1,1,-0.0003,-0.0006,-0.0005
M1 PE,0.0196,,mg/L,14.3,0.0008,0.0049,1,1,1,0.0008,0.0009,0.0007
M2 PE,0.009,,mg/L,51,0.0003,0.0058,1,1,1,0.0001,0.0004,0.0003
M3 PE,0.0026,,mg/L,>100,0,0.0067,1,1,1,0,-0.0001,0.0001
M4 PE,0.0075,,mg/L,>100,0.0002,0.0047,1,1,1,0,0.0004,0.0002
PATRON,0.1968,,mg/L,5.4,0.0089,0.0025,1,1,1,0.0083,0.0092,0.0091
P KCA PE,-0.0138,,mg/L,6.6,-0.0008,0.007,1,1,1,-0.0008,-0.0007,-0.0007
PATRON,0.201,,mg/L,8.5,0.0091,0.0017,1,1,1,0.0086,0.0086,0.01
BLANCO,-0.0127,,mg/L,25.2,-0.0007,0.0043,1,1,1,-0.0007,-0.0006,-0.0009
BLANCO REACTIVO,0,,mg/L,23.5,0.0007,-0.0009,1,1,1,0.0008,0.0005,0.0009
ELY 1,-0.0078,,mg/L,62.1,-0.0005,0.0081,1,1,1,-0.0007,-0.0006,-0.0001
ELY 2,-0.0042,,mg/L,88,-0.0003,0.0076,1,1,1,-0.0005,-0.0005,0
ELY 3,-0.0004,,mg/L,>100,-0.0001,0.0071,1,1,1,0.0001,0,-0.0005
ELY 4,-0.0041,,mg/L,8.3,-0.0003,0.0071,1,1,1,-0.0003,-0.0003,-0.0003
PATRON,0.1929,,mg/L,2.5,0.0092,-0.0035,1,1,1,0.0094,0.009,0.0091
ELY P,-0.0042,,mg/L,76.1,-0.0003,0.0077,1,1,1,-0.0002,-0.0002,-0.0006
PATRON,0.1977,,mg/L,3.2,0.0094,-0.0031,1,1,1,0.0094,0.0097,0.0091
BLANCO,-0.009,,mg/L,>100,0.0002,-0.0017,1,1,1,-0.0001,0.0001,0.0004
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0008,1,1,1,0.0001,-0.0006,0.0001
