Analista,ALS,,,,,,,,,
Fecha de inicio,16/09/2024 03:49 a. m.  GMT: 16/09/2024 09:49 a. m.,,,,,,,,,
Hoja de trabajo,SA005533_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5161,,mg/L,8.4,0.0168,0.0004,0.0172,0.0179,0.0152
,BLANCO,0.0074,,mg/L,>100,0.0002,-0.0004,-0.0001,0.0001,0.0007
,BLANCO REACTIVO,0,,mg/L,61.7,0.0004,-0.0001,0.0007,0.0002,0.0003
,SA005533-001,0.2042,,mg/L,0.6,0.019,-0.0013,0.0188,0.019,0.019
,SA005533-002,0.236,,mg/L,1.3,0.0219,-0.0012,0.0217,0.0219,0.0222
,SA005533-003,0.0103,,mg/L,47.3,0.001,-0.0011,0.0015,0.0006,0.0008
,SA005533-004,0.5384,,mg/L,1.8,0.05,-0.0011,0.0497,0.0493,0.051
,SA005533-005,0.5421,,mg/L,4,0.0504,-0.0015,0.0481,0.0513,0.0517
,PATRON,0.4915,,mg/L,0.4,0.016,-0.0004,0.016,0.0159,0.016
,SA005533-006,0.3786,,mg/L,2.5,0.0352,-0.0009,0.0346,0.0362,0.0347
,SA005533-007,0.2723,,mg/L,2.4,0.0253,-0.001,0.0256,0.0256,0.0246
,SA005533-008,0.3235,,mg/L,3.4,0.03,-0.0009,0.0289,0.0305,0.0308
,SA005533-009,0.326,,mg/L,1.3,0.0303,-0.001,0.0302,0.0299,0.0307
,SA005533-010,0.383,,mg/L,2.8,0.0356,-0.0013,0.0364,0.0345,0.0359
,PATRON,0.5079,,mg/L,3.8,0.0165,-0.0005,0.0172,0.0161,0.0161
,BLANCO,0.0148,,mg/L,54.6,0.0005,-0.0007,0.0007,0.0002,0.0005
,BLANCO REACTIVO,0,,mg/L,>100,0.0003,-0.0002,0.0003,0.0008,-0.0003
,SA005533-011,0.22,,mg/L,1.1,0.0204,-0.0009,0.0203,0.0207,0.0203
,SA005533-012,0.1532,,mg/L,28,0.0142,-0.0002,0.0105,0.0137,0.0185
,SA005533-013,0.3793,,mg/L,0.7,0.0352,-0.0008,0.0353,0.0354,0.035
,SA005533-014,0.3854,,mg/L,2.5,0.0358,-0.0012,0.0363,0.0364,0.0348
,SA005533-015,0.9502,,mg/L,8.7,0.0887,0,0.0915,0.0946,0.08
,PATRON,0.4986,,mg/L,2,0.0162,-0.0005,0.0161,0.0166,0.0159
,SA005533-016,0.4304,,mg/L,2.9,0.04,-0.0014,0.0387,0.0406,0.0408
,SA005533-017,0.6107,,mg/L,0.4,0.0568,-0.0012,0.0569,0.0569,0.0565
,SA005533-018,0.7046,,mg/L,3.6,0.0655,-0.0007,0.066,0.0629,0.0675
,SA005533-019,0.0116,,mg/L,9.7,0.0011,-0.0007,0.001,0.001,0.0012
,SA005533-020,1.1978,,mg/L,2.1,0.1109,-0.0008,0.1091,0.1101,0.1136
,PATRON,0.515,,mg/L,2.1,0.0166,0.0001,0.017,0.0163,0.0167
,BLANCO,0.0088,,mg/L,>100,0.0003,-0.0004,0.0007,0,0.0001
,BLANCO REACTIVO,0,,mg/L,9.4,0.0008,-0.0004,0.0008,0.0009,0.0007
,SA005533-021,1.3478,,mg/L,3,0.1255,-0.0001,0.1297,0.124,0.1227
,SA005533-022,0.93,,mg/L,1.1,0.0868,-0.0001,0.0876,0.087,0.0858
,SA005533-023,0.6617,,mg/L,2.7,0.0617,-0.0002,0.0598,0.0628,0.0626
,SA005533-024,1.4615,,mg/L,1.1,0.1359,0.0003,0.1377,0.1353,0.1349
,PATRON,0.5118,,mg/L,2.4,0.0165,0.0002,0.017,0.0164,0.0162
,BLANCO,-0.0037,,mg/L,>100,-0.0001,0,0,-0.0005,0.0001
,BLANCO REACTIVO,0,,mg/L,71.3,-0.0005,0.0004,-0.0002,-0.0009,-0.0004
