PATRON,4.9486,,mg/L,0.5,0.0515,0.0006,0.0512,0.0515,0.0517
BLANCO,0.0123,,mg/L,>100,0.0001,-0.0007,-0.0001,0.0004,0.0001
BLANCO REACTIVO,0,,mg/L,9,0.0011,-0.0009,0.001,0.0011,0.0012
FASE 1,-0.0185,,mg/L,>100,-0.0002,-0.0002,-0.0004,-0.0007,0.0005
FASE 2,0.0184,,mg/L,49.5,0.0002,-0.0005,0.0003,0.0002,0.0001
FASE 3,0.0036,,mg/L,>100,0,-0.0005,0,-0.0003,0.0004
VSP NORTE,0.0322,,mg/L,>100,0.0003,-0.0008,0.0007,0,0.0004
CELDA 8.1,0.0271,,mg/L,50.8,0.0003,-0.0007,0.0001,0.0003,0.0004
CELDA 8.2,0.038,,mg/L,83.1,0.0004,-0.0009,0.0002,0.0002,0.0008
CELDA 8.3,0.0577,,mg/L,37.6,0.0006,-0.0009,0.0007,0.0008,0.0004
PATRON,4.8789,,mg/L,0.5,0.0508,0.0002,0.051,0.0509,0.0505
BLANCO,0.02,,mg/L,97.2,0.0002,-0.0022,0,0.0004,0.0003
BLANCO REACTIVO,0,,mg/L,12.9,0.0013,-0.0011,0.0012,0.0012,0.0015
