PATRON,4.8932,,mg/L,0.5,0.0508,0.0507,0.0507,0.0511
BLANCO,0.0001,,mg/L,>100,0,0,0,0
BLANCO REACTIVO,0,,mg/L,5.3,-0.0012,-0.0012,-0.0012,-0.0013
FASE 1,0.016,,mg/L,26.5,0.0002,0.0002,0.0001,0.0002
FASE 2,0.0046,,mg/L,>100,0,0.0002,0,0
FASE 3,0.0237,,mg/L,37.3,0.0002,0.0003,0.0002,0.0003
VSP NORTE,-0.0165,,mg/L,15.6,-0.0002,-0.0001,-0.0002,-0.0002
CELDA 8.1,-0.005,,mg/L,75.1,-0.0001,0,-0.0001,-0.0001
CELDA 8.2,-0.0204,,mg/L,12.2,-0.0002,-0.0002,-0.0002,-0.0002
CELDA 8.3,0.0704,,mg/L,12.9,0.0007,0.0007,0.0008,0.0007
PATRON,4.9042,,mg/L,1.2,0.0501,0.0494,0.0507,0.0502
BLANCO,-0.0094,,mg/L,>100,-0.0001,0,0,-0.0002
BLANCO REACTIVO,0,,mg/L,20.6,0.0003,0.0003,0.0004,0.0003
