PATRON,5.0019,,mg/L,0.7,0.0538,0.0536,0.0535,0.0542
BLANCO,0.0421,,mg/L,8.3,0.0005,0.0004,0.0005,0.0005
BLANCO REACTIVO,0,,mg/L,70.8,-0.0004,-0.0001,-0.0007,-0.0005
FASE 1,0.0354,,mg/L,34.9,0.0004,0.0002,0.0005,0.0005
FASE 2,0.0568,,mg/L,29.4,0.0006,0.0007,0.0004,0.0007
FASE 3,0.033,,mg/L,15.1,0.0004,0.0003,0.0003,0.0004
VSP NORTE,0.0309,,mg/L,60.1,0.0003,0.0003,0.0002,0.0006
CELDA 8.1,0.039,,mg/L,22.7,0.0004,0.0003,0.0004,0.0005
CELDA 8.2,0.039,,mg/L,16.7,0.0004,0.0004,0.0005,0.0004
CELDA 8.3,0.0511,,mg/L,29.3,0.0006,0.0007,0.0005,0.0004
PATRON,5.0197,,mg/L,0.7,0.054,0.0543,0.0541,0.0536
BLANCO,0.0246,,mg/L,69.4,0.0003,0.0001,0.0005,0.0002
BLANCO REACTIVO,0,,mg/L,8,-0.0003,-0.0003,-0.0003,-0.0003
