PATRON,0.1943,,mg/L,4,0.0087,-0.0012,1,1,1,0.0086,0.0085,0.0091
BLANCO,-0.0084,,mg/L,>100,0.0004,-0.0002,1,1,1,-0.0001,0.0006,0.0008
BLANCO REACTIVO,0,,mg/L,14.6,-0.0014,-0.0002,1,1,1,-0.0016,-0.0013,-0.0013
H KCA PO,0.0023,,mg/L,87.6,0.0009,0.0012,1,1,1,0.0005,0.0004,0.0018
H KCA PO,-0.0089,,mg/L,>100,0.0004,0.0016,1,1,1,0.0006,0.0007,-0.0001
H KCA PO,0.0144,,mg/L,27.7,0.0014,0.004,1,1,1,0.001,0.0018,0.0013
PATRON,0.2012,,mg/L,3.7,0.009,0.0001,1,1,1,0.0092,0.0092,0.0086
H KCA PO,0.0054,,mg/L,20.7,0.001,0.0041,1,1,1,0.001,0.0008,0.0012
H KCA PO,0.0016,,mg/L,39.6,0.0009,0.0038,1,1,1,0.001,0.0005,0.0011
PATRON,0.2034,,mg/L,5.9,0.0091,0,1,1,1,0.0094,0.0094,0.0085
BLANCO,-0.0078,,mg/L,81.5,0.0005,0.0008,1,1,1,0.0003,0.0002,0.0009
BLANCO REACTIVO,0,,mg/L,8.2,-0.0024,0.0001,1,1,1,-0.0023,-0.0023,-0.0026
M1 PO,0.0042,,mg/L,60.1,0.001,0.0035,1,1,1,0.0011,0.0003,0.0015
M2 PO,-0.0001,,mg/L,9.6,0.0008,0.0036,1,1,1,0.0008,0.0008,0.0007
M3 PO,-0.0065,,mg/L,89.9,0.0005,0.0038,1,1,1,0,0.0008,0.0008
M4 PO,0.0107,,mg/L,30.6,0.0012,0.0041,1,1,1,0.0017,0.001,0.001
PATRON,0.2002,,mg/L,2.2,0.009,0.0003,1,1,1,0.0088,0.0091,0.0091
P KCA PO,0.0037,,mg/L,58.8,0.0009,0.0039,1,1,1,0.0015,0.001,0.0004
PATRON,0.1839,,mg/L,2.1,0.0083,0.0008,1,1,1,0.0081,0.0084,0.0085
BLANCO,0.0025,,mg/L,25.8,0.0009,0.0022,1,1,1,0.0009,0.0011,0.0007
BLANCO REACTIVO,0,,mg/L,60.3,-0.0014,-0.0004,1,1,1,-0.0005,-0.0016,-0.0021
CELDA 8,0.0163,,mg/L,40.6,0.0015,0.0054,1,1,1,0.0021,0.0011,0.0012
CANAL,-0.0012,,mg/L,28.5,0.0007,0.0054,1,1,1,0.001,0.0006,0.0006
FASE 1,0.0221,,mg/L,21.8,0.0017,0.0051,1,1,1,0.0018,0.0013,0.002
FASE 2,0.017,,mg/L,47.5,0.0015,0.0053,1,1,1,0.0014,0.0022,0.0008
FASE 3,0.0311,,mg/L,17.9,0.0021,0.0056,1,1,1,0.0021,0.0024,0.0017
VSP NORTE,0.0451,,mg/L,14.3,0.0026,0.0055,1,1,1,0.0027,0.003,0.0022
CELDA 8.1,-0.0042,,mg/L,63.5,0.0006,0.0051,1,1,1,0.0002,0.001,0.0006
CELDA 8.2,0.013,,mg/L,16.5,0.0013,0.0046,1,1,1,0.0014,0.0015,0.0011
CELDA 8.3,-0.0015,,mg/L,25.3,0.0007,0.0052,1,1,1,0.0007,0.0009,0.0006
S. RICA,0.0114,,mg/L,27.9,0.0013,0.0054,1,1,1,0.0015,0.0009,0.0014
PATRON,0.1943,,mg/L,4.7,0.0087,0.0012,1,1,1,0.0092,0.0086,0.0084
BLANCO,-0.003,,mg/L,>100,0.0007,0.002,1,1,1,0.0002,0.0015,0.0003
BLANCO REACTIVO,0,,mg/L,3,-0.0029,-0.0001,1,1,1,-0.0029,-0.003,-0.0029
H KCA PE,-0.008,,mg/L,>100,0.0005,0.0064,1,1,1,0,0.0003,0.001
H KCA PE,0.0096,,mg/L,28.9,0.0012,0.0058,1,1,1,0.0009,0.0015,0.0011
H KCA PE,0.0096,,mg/L,33.4,0.0012,0.0054,1,1,1,0.0016,0.0009,0.001
PATRON,0.1858,,mg/L,0.7,0.0084,0.0014,1,1,1,0.0084,0.0084,0.0083
H KCA PE,-0.0059,,mg/L,>100,0.0005,0.006,1,1,1,0.0012,0.0002,0.0002
H KCA PE,0.0016,,mg/L,26.6,0.0009,0.0066,1,1,1,0.001,0.001,0.0006
PATRON,0.19,,mg/L,7,0.0086,0.0019,1,1,1,0.0087,0.0091,0.0079
BLANCO,-0.0049,,mg/L,59.5,0.0006,0.0026,1,1,1,0.001,0.0005,0.0003
BLANCO REACTIVO,0,,mg/L,13.8,-0.0028,-0.0002,1,1,1,-0.0024,-0.0027,-0.0032
M1 PE,-0.0009,,mg/L,31.3,0.0007,0.0063,1,1,1,0.0008,0.0005,0.001
M2 PE,0.0115,,mg/L,26.4,0.0013,0.0056,1,1,1,0.0016,0.0009,0.0013
M3 PE,-0.0034,,mg/L,47.5,0.0006,0.0056,1,1,1,0.0009,0.0008,0.0003
M4 PE,-0.0071,,mg/L,>100,0.0005,0.006,1,1,1,0.001,0,0.0005
PATRON,0.1897,,mg/L,3.3,0.0086,0.0014,1,1,1,0.0087,0.0088,0.0082
P KCA PE,-0.0082,,mg/L,36.3,0.0004,0.006,1,1,1,0.0005,0.0003,0.0006
PATRON,0.1855,,mg/L,4.9,0.0084,0.0013,1,1,1,0.008,0.0083,0.0088
BLANCO,0.0001,,mg/L,56.8,0.0008,0.0021,1,1,1,0.0007,0.0004,0.0013
BLANCO REACTIVO,0,,mg/L,15.1,-0.003,-0.0002,1,1,1,-0.0034,-0.003,-0.0025
TRITURADORA,0.005,,mg/L,25.7,0.001,0.0053,1,1,1,0.0007,0.0012,0.001
VICTORIA,0.0067,,mg/L,85.7,0.0011,0.006,1,1,1,0.0003,0.0021,0.0008
CELDA 1,-0.0038,,mg/L,17.2,0.0006,0.0061,1,1,1,0.0005,0.0006,0.0007
CELDA 2,0.0118,,mg/L,41,0.0013,0.0061,1,1,1,0.0009,0.0019,0.0011
PATRON,0.189,,mg/L,7.4,0.0085,0.0015,1,1,1,0.0078,0.009,0.0088
CELDA 3,0.0116,,mg/L,7.4,0.0013,0.0061,1,1,1,0.0014,0.0012,0.0013
PATRON,0.1966,,mg/L,0.9,0.0088,0.0015,1,1,1,0.0088,0.0087,0.0089
BLANCO,0.0062,,mg/L,25.8,0.001,0.0023,1,1,1,0.0008,0.0013,0.001
BLANCO REACTIVO,0,,mg/L,5.2,-0.0035,-0.0003,1,1,1,-0.0034,-0.0034,-0.0037
CELDA 4A,-0.0013,,mg/L,28.5,0.0007,0.0062,1,1,1,0.0007,0.0005,0.0009
CELDA 4B,-0.0074,,mg/L,48.5,0.0005,0.0062,1,1,1,0.0006,0.0002,0.0006
CELDA 5A,-0.0076,,mg/L,9.4,0.0005,0.0058,1,1,1,0.0005,0.0005,0.0004
CELDA 5B,-0.0077,,mg/L,45.1,0.0005,0.0052,1,1,1,0.0003,0.0004,0.0007
PATRON,0.1885,,mg/L,6.9,0.0085,0.0006,1,1,1,0.0091,0.008,0.0083
BLANCO,0.0115,,mg/L,45,0.0013,0.0023,1,1,1,0.0017,0.0014,0.0006
BLANCO REACTIVO,0,,mg/L,23,-0.0026,-0.001,1,1,1,-0.0029,-0.0031,-0.0019
