PATRON,4.9322,,mg/L,1.6,0.05,1,1,1,0.0508,0.0498,0.0493
BLANCO,0.0252,,mg/L,>100,0.0003,1,1,1,-0.0001,0.0003,0.0006
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,1,1,1,-0.0002,0.0001,-0.0001
FASE 1,0.0429,,mg/L,29.3,0.0004,1,1,1,0.0005,0.0003,0.0005
FASE 2,0.0256,,mg/L,89.3,0.0003,1,1,1,0.0003,0,0.0005
FASE 3,0.0281,,mg/L,40,0.0003,1,1,1,0.0003,0.0004,0.0002
VSP NORTE,0.0008,,mg/L,>100,0,1,1,1,-0.0002,0,0.0002
CELDA 8.1,0.0108,,mg/L,26,0.0001,1,1,1,0.0001,0.0001,0.0001
CELDA 8.2,0.0016,,mg/L,>100,0,1,1,1,0,0,0
CELDA 8.3,0.0386,,mg/L,2.8,0.0004,1,1,1,0.0004,0.0004,0.0004
PATRON,4.922,,mg/L,0.7,0.0499,1,1,1,0.0495,0.05,0.0502
BLANCO,-0.0299,,mg/L,32.1,-0.0003,1,1,1,-0.0004,-0.0002,-0.0003
BLANCO REACTIVO,0,,mg/L,96.5,-0.0003,1,1,1,-0.0005,-0.0002,0
