PATRON,4.9021,,mg/L,0.5,0.05,0.0503,0.0499,0.0499
BLANCO,0.0073,,mg/L,>100,0.0001,0.0002,-0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0,-0.0002,0.0001
FASE 1,0.029,,mg/L,31.1,0.0003,0.0002,0.0003,0.0004
FASE 2,0.0577,,mg/L,42.5,0.0006,0.0003,0.0006,0.0009
FASE 3,0.0534,,mg/L,13.7,0.0005,0.0006,0.0006,0.0005
VSP NORTE,0.0591,,mg/L,28.7,0.0006,0.0005,0.0005,0.0008
CELDA 8.1,-0.0251,,mg/L,64.2,-0.0003,-0.0003,-0.0004,-0.0001
CELDA 8.2,-0.0472,,mg/L,15.5,-0.0005,-0.0006,-0.0005,-0.0004
CELDA 8.3,-0.0045,,mg/L,>100,0,0,-0.0001,-0.0001
PATRON,4.982,,mg/L,0.3,0.0508,0.0509,0.051,0.0506
BLANCO,0.0096,,mg/L,>100,0.0001,-0.0001,-0.0001,0.0004
BLANCO REACTIVO,0,,mg/L,>100,0,0,0.0001,-0.0001
