PATRON,4.9613,,mg/L,0.4,0.0504,1,1,1,0.0506,0.0502,0.0504
BLANCO,0.0971,,mg/L,22,0.001,1,1,1,0.001,0.0008,0.0012
BLANCO REACTIVO,0,,mg/L,17.6,0.0012,1,1,1,0.0011,0.001,0.0014
FASE 1,-0.0159,,mg/L,19.9,-0.0002,1,1,1,-0.0002,-0.0001,-0.0002
PATRON,4.9014,,mg/L,0.3,0.0498,1,1,1,0.0498,0.05,0.0496
FASE 2,0.0574,,mg/L,34.7,0.0006,1,1,1,0.0004,0.0008,0.0006
FASE 3,0.0744,,mg/L,36,0.0008,1,1,1,0.0005,0.001,0.0008
PATRON,4.9164,,mg/L,0.7,0.05,1,1,1,0.0496,0.0502,0.0501
BLANCO,0.0205,,mg/L,>100,0.0002,1,1,1,0.0002,0.0006,-0.0001
BLANCO REACTIVO,0,,mg/L,30.2,0.0015,1,1,1,0.001,0.0019,0.0017
VSP NORTE,0.0194,,mg/L,32.2,0.0002,1,1,1,0.0003,0.0002,0.0002
CELDA 8.1,0.0865,,mg/L,58.9,0.0009,1,1,1,0.001,0.0003,0.0013
CELDA 8.2,0.0738,,mg/L,28.2,0.0008,1,1,1,0.0005,0.0008,0.001
CELDA 8.3,2.1417,,mg/L,1.8,0.0219,1,1,1,0.0218,0.0224,0.0216
PATRON,4.9336,,mg/L,0.6,0.0501,1,1,1,0.0502,0.0504,0.0498
BLANCO,0.087,,mg/L,33.4,0.0009,1,1,1,0.0008,0.0012,0.0007
BLANCO REACTIVO,0,,mg/L,17.8,0.0023,1,1,1,0.0027,0.0023,0.0019
