PATRON,4.9243,,mg/L,0.3,0.051,1,1,1,0.0511,0.0512,0.0509
BLANCO,-0.0019,,mg/L,>100,0,1,1,1,0,0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,12.9,0.0003,1,1,1,0.0003,0.0003,0.0003
FASE 1,0.0285,,mg/L,37.6,0.0003,1,1,1,0.0003,0.0004,0.0002
PATRON,4.9413,,mg/L,0.9,0.0512,1,1,1,0.0516,0.0513,0.0507
FASE 2,0.0278,,mg/L,44.7,0.0003,1,1,1,0.0004,0.0001,0.0003
FASE 3,0.0357,,mg/L,14.6,0.0004,1,1,1,0.0004,0.0003,0.0003
PATRON,4.9742,,mg/L,0.2,0.0516,1,1,1,0.0515,0.0517,0.0514
BLANCO,0.0006,,mg/L,>100,0,1,1,1,0,0,0
BLANCO REACTIVO,0,,mg/L,25.3,0.0004,1,1,1,0.0005,0.0003,0.0003
VSP NORTE,0.0219,,mg/L,42.6,0.0002,1,1,1,0.0003,0.0003,0.0001
CELDA 8.1,0.0359,,mg/L,45.5,0.0004,1,1,1,0.0004,0.0002,0.0005
CELDA 8.2,0.0375,,mg/L,43.6,0.0004,1,1,1,0.0005,0.0002,0.0005
CELDA 8.3,0.4101,,mg/L,2.7,0.0043,1,1,1,0.0044,0.0042,0.0042
PATRON,5.0547,,mg/L,1.2,0.0524,1,1,1,0.0517,0.0528,0.0527
BLANCO,0.0141,,mg/L,60.3,0.0001,1,1,1,0.0002,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,3.4,0.0005,1,1,1,0.0005,0.0005,0.0005
