PATRON,0.4971,,mg/L,0.2,0.0645,0.0005,1,1,1,0.0644,0.0646,0.0644
BLANCO,-0.0025,,mg/L,>100,-0.0003,0.0001,1,1,1,-0.0002,-0.0007,0
BLANCO REACTIVO,0,,mg/L,>100,0.0003,-0.0004,1,1,1,-0.0001,0.0006,0.0003
CELDA 8,0.0026,,mg/L,>100,0.0003,0.0029,1,1,1,0.0002,-0.0003,0.0011
CANAL,0.0069,,mg/L,21.2,0.0009,0.001,1,1,1,0.0006,0.0009,0.001
FASE 1,0.0017,,mg/L,>100,0.0002,0.0028,1,1,1,0.0002,0.0008,-0.0003
PATRON,0.5098,,mg/L,0.3,0.0633,0.0001,1,1,1,0.0633,0.0635,0.0631
FASE 2,0.0075,,mg/L,85.9,0.0009,0.0016,1,1,1,0.0005,0.0018,0.0005
FASE 3,0.004,,mg/L,20.1,0.0005,0.002,1,1,1,0.0004,0.0006,0.0005
PATRON,0.5018,,mg/L,0.9,0.0623,0.0002,1,1,1,0.0625,0.0628,0.0616
BLANCO,-0.0033,,mg/L,98.7,-0.0004,-0.0008,1,1,1,-0.0005,-0.0008,0
BLANCO REACTIVO,0,,mg/L,>100,0,-0.0013,1,1,1,0.0003,-0.0005,0.0003
VSP NORTE,-0.0005,,mg/L,>100,-0.0001,0.002,1,1,1,-0.0004,0.0006,-0.0003
CELDA 8.1,0.0031,,mg/L,>100,0.0004,0.0015,1,1,1,-0.001,0.0016,0.0005
CELDA 8.2,0.0026,,mg/L,>100,0.0003,0.0016,1,1,1,0.0007,-0.0002,0.0004
CELDA 8.3,-0.0014,,mg/L,>100,-0.0002,0.0021,1,1,1,0.0009,-0.0008,-0.0005
PATRON,0.5086,,mg/L,0.8,0.0632,0.0001,1,1,1,0.0637,0.0631,0.0627
S. RICA,-0.002,,mg/L,>100,-0.0002,0.0021,1,1,1,0.0003,-0.0012,0.0002
PATRON,0.514,,mg/L,0.7,0.0638,-0.0002,1,1,1,0.0635,0.0643,0.0637
BLANCO,-0.0047,,mg/L,47.1,-0.0006,-0.0009,1,1,1,-0.0007,-0.0007,-0.0003
BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0016,1,1,1,0.0013,0.0003,-0.0009
TRITURADORA,0.0009,,mg/L,>100,0.0001,0.0011,1,1,1,0.0022,-0.0012,-0.0007
VICTORIA,-0.008,,mg/L,33.6,-0.001,0.0017,1,1,1,-0.0008,-0.0008,-0.0014
CELDA 1,-0.0027,,mg/L,>100,-0.0003,0.0018,1,1,1,0.0001,-0.0007,-0.0004
CELDA 2,-0.0013,,mg/L,>100,-0.0002,0.002,1,1,1,-0.0004,0.0001,-0.0002
CELDA 3,-0.0081,,mg/L,96.9,-0.001,0.0025,1,1,1,-0.0011,-0.0019,0
CELDA 4A,-0.0012,,mg/L,>100,-0.0001,0.0017,1,1,1,0.0006,-0.0009,-0.0002
CELDA 4B,-0.0032,,mg/L,49.7,-0.0004,0.0024,1,1,1,-0.0006,-0.0002,-0.0004
CELDA 5A,-0.0048,,mg/L,>100,-0.0006,0.002,1,1,1,0.0003,-0.001,-0.0011
CELDA 5B,-0.0074,,mg/L,35,-0.0009,0.0025,1,1,1,-0.001,-0.0012,-0.0006
PATRON,0.5143,,mg/L,2.4,0.0639,-0.0013,1,1,1,0.0634,0.0656,0.0627
BLANCO,-0.0059,,mg/L,53.6,-0.0007,-0.0011,1,1,1,-0.001,-0.0003,-0.0009
BLANCO REACTIVO,0,,mg/L,23.7,-0.0004,-0.0011,1,1,1,-0.0003,-0.0003,-0.0005
