PATRON,5.0147,,mg/L,0.2,0.0586,0.0585,0.0587,0.0587
BLANCO,0.0065,,mg/L,>100,0.0001,0,0,0.0002
BLANCO REACTIVO,0,,mg/L,48.3,-0.0002,-0.0003,-0.0002,-0.0001
FASE 1,0.0066,,mg/L,41.2,0.0001,0.0001,0.0001,0
FASE 2,0.0161,,mg/L,66.7,0.0002,0,0.0003,0.0003
FASE 3,0.0425,,mg/L,6.8,0.0005,0.0005,0.0006,0.0005
VSP NORTE,0.0145,,mg/L,43.7,0.0002,0.0003,0.0002,0.0001
CELDA 8.1,0.0379,,mg/L,24.8,0.0005,0.0005,0.0005,0.0003
CELDA 8.2,0.0274,,mg/L,24.4,0.0003,0.0003,0.0003,0.0004
CELDA 8.3,0.0558,,mg/L,28.5,0.0007,0.0007,0.0005,0.0009
PATRON,4.9944,,mg/L,0.6,0.0584,0.0584,0.0588,0.058
BLANCO,0.021,,mg/L,33.6,0.0003,0.0002,0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,28.3,0.0001,0.0002,0.0001,0.0001
