PATRON,4.9576,,mg/L,0.9,0.0543,1,1,1,0.0538,0.0547,0.0546
BLANCO,0.023,,mg/L,17.5,0.0003,1,1,1,0.0003,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,15.8,0.0003,1,1,1,0.0003,0.0002,0.0003
FASE 1,0.0362,,mg/L,13.2,0.0004,1,1,1,0.0003,0.0004,0.0004
PATRON,4.8514,,mg/L,1,0.0532,1,1,1,0.053,0.0528,0.0538
FASE 2,0.0175,,mg/L,65.3,0.0002,1,1,1,0.0003,0.0001,0.0001
FASE 3,0.0167,,mg/L,19.4,0.0002,1,1,1,0.0002,0.0001,0.0002
PATRON,5.0046,,mg/L,2.1,0.0549,1,1,1,0.0537,0.0561,0.0548
BLANCO,-0.0144,,mg/L,40.3,-0.0002,1,1,1,-0.0002,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,47.8,0.0002,1,1,1,0.0002,0.0003,0.0001
VSP NORTE,0.0129,,mg/L,28.9,0.0001,1,1,1,0.0001,0.0001,0.0002
CELDA 8.1,0.0355,,mg/L,27.8,0.0004,1,1,1,0.0003,0.0004,0.0005
CELDA 8.2,0.0324,,mg/L,23.4,0.0004,1,1,1,0.0004,0.0003,0.0003
CELDA 8.3,0.2103,,mg/L,2.1,0.0023,1,1,1,0.0023,0.0023,0.0023
PATRON,5.0305,,mg/L,0.7,0.0551,1,1,1,0.0548,0.0556,0.055
BLANCO,0.0289,,mg/L,19.7,0.0003,1,1,1,0.0002,0.0004,0.0003
BLANCO REACTIVO,0,,mg/L,30.7,0.0001,1,1,1,0.0001,0.0002,0.0001
