PATRON,0.1044,,mg/L,4.6,0.0003,0.0064,0.0007,0.0067,0.0063,0.0062
BLANCO,0.0007,,mg/L,97.1,0.0002,-0.0002,0.0011,-0.0001,-0.0001,-0.0005
BLANCO REACTIVO,0,,mg/L,14.8,0.0002,-0.0015,0.0003,-0.0013,-0.0017,-0.0014
H,0.0763,,mg/L,4.6,0.0002,0.0046,0.0048,0.0044,0.0046,0.0048
C1,0.0677,,mg/L,4,0.0002,0.0041,0.0046,0.004,0.0042,0.004
C2,0.0512,,mg/L,16.2,0.0005,0.003,0.004,0.0025,0.0035,0.003
PATRON,0.0997,,mg/L,1.1,0.0001,0.0061,0.0007,0.0062,0.006,0.0061
BLANCO,0.0006,,mg/L,>100,0.0003,-0.0002,0.001,0.0001,-0.0006,-0.0002
BLANCO REACTIVO,0,,mg/L,11.4,0.0001,-0.0008,0.0002,-0.0007,-0.0008,-0.0009
C3,0.0484,,mg/L,3.8,0.0001,0.0028,0.0041,0.0029,0.0028,0.0027
C4,0.0343,,mg/L,7.8,0.0002,0.0019,0.0041,0.0017,0.002,0.002
T,0.0236,,mg/L,64.2,0.0008,0.0012,0.0036,0.0003,0.0018,0.0016
PATRON,0.1007,,mg/L,3.6,0.0002,0.0062,0.0004,0.006,0.0064,0.0061
BLANCO,-0.0002,,mg/L,64.9,0.0002,-0.0003,0.0004,-0.0004,-0.0001,-0.0004
BLANCO REACTIVO,0,,mg/L,8.6,0.0001,-0.0009,-0.0004,-0.0008,-0.001,-0.0009
ELY1,0.0636,,mg/L,2.6,0.0001,0.0038,0.0039,0.0037,0.0039,0.0038
ELY2,0.0524,,mg/L,6.1,0.0002,0.0031,0.0038,0.0029,0.0032,0.0031
ELY3,0.0399,,mg/L,33.5,0.0008,0.0023,0.0033,0.0014,0.0028,0.0026
PATRON,0.1004,,mg/L,2.2,0.0001,0.0061,0.0008,0.0062,0.006,0.0062
BLANCO,-0.004,,mg/L,28.4,0.0002,-0.0005,0.0006,-0.0007,-0.0005,-0.0004
BLANCO REACTIVO,0,,mg/L,10.4,0.0002,-0.0018,-0.0007,-0.0018,-0.0021,-0.0017
ELY4,0.0306,,mg/L,27.6,0.0005,0.0017,0.0042,0.0014,0.0022,0.0015
ELY5,0.0203,,mg/L,80.3,0.0008,0.001,0.0041,0.0001,0.0012,0.0018
PATRON,0.1024,,mg/L,3.6,0.0002,0.0063,0.0018,0.0065,0.0061,0.0063
BLANCO,0.0016,,mg/L,21.8,0,-0.0002,0.0012,-0.0001,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,1.5,0,-0.0032,-0.0016,-0.0031,-0.0032,-0.0032
