PATRON,1.0066,,mg/L,0.2,0,0.0204,0.0204,0.0204,0.0204
BLANCO,-0.01,,mg/L,38.2,0.0001,-0.0002,-0.0002,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,28.9,0.0001,-0.0004,-0.0003,-0.0004,-0.0005
H,0.4383,,mg/L,1.5,0.0001,0.0089,0.0088,0.0089,0.009
C1,0.4335,,mg/L,0.8,0.0001,0.0088,0.0089,0.0087,0.0088
C2,0.4326,,mg/L,0.9,0.0001,0.0088,0.0089,0.0087,0.0088
PATRON,1.0118,,mg/L,1.6,0.0003,0.0205,0.0203,0.0209,0.0203
BLANCO,-0.0076,,mg/L,60.5,0.0001,-0.0002,-0.0001,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,1.7,0,-0.002,-0.002,-0.002,-0.002
C3,0.4539,,mg/L,0.7,0.0001,0.0092,0.0093,0.0092,0.0092
C4,0.4766,,mg/L,0.1,0,0.0097,0.0097,0.0097,0.0097
T,0.4232,,mg/L,0.2,0,0.0086,0.0086,0.0086,0.0086
PATRON,1.0095,,mg/L,0.2,0,0.0205,0.0205,0.0204,0.0205
BLANCO,-0.0036,,mg/L,62.2,0,-0.0001,-0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,1.2,0,-0.0029,-0.0028,-0.0029,-0.0029
DP1,0.1546,,mg/L,3.5,0.0001,0.0031,0.0032,0.003,0.0032
DP2,0.1962,,mg/L,1.7,0.0001,0.004,0.004,0.0041,0.0039
DP3,0.1031,,mg/L,3.6,0.0001,0.0021,0.0021,0.002,0.0021
PATRON,0.9926,,mg/L,0.3,0.0001,0.0201,0.0202,0.02,0.0201
BLANCO,-0.0044,,mg/L,30.1,0,-0.0001,-0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,2.5,0.0001,-0.0037,-0.0037,-0.0038,-0.0036
DP4,0.3196,,mg/L,1.5,0.0001,0.0065,0.0065,0.0064,0.0066
DP5,0.0653,,mg/L,1.4,0,0.0013,0.0014,0.0013,0.0013
DP6,1.7935,,mg/L,0.6,0.0002,0.0362,0.0363,0.036,0.0363
PATRON,1.0028,,mg/L,2.8,0.0006,0.0203,0.0207,0.0197,0.0206
BLANCO,-0.004,,mg/L,51.7,0,-0.0001,0,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,1.4,0.0001,-0.0049,-0.0049,-0.0049,-0.005
ELY1,0.4167,,mg/L,0.4,0,0.0085,0.0085,0.0084,0.0085
ELY2,0.4049,,mg/L,0.4,0,0.0082,0.0082,0.0082,0.0083
ELY3,0.3609,,mg/L,0.7,0.0001,0.0073,0.0073,0.0073,0.0074
PATRON,0.9957,,mg/L,1,0.0002,0.0202,0.0203,0.0199,0.0202
BLANCO,-0.0041,,mg/L,27.4,0,-0.0001,-0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,0.7,0,-0.0054,-0.0054,-0.0054,-0.0054
ELY4,0.3243,,mg/L,0.8,0.0001,0.0066,0.0067,0.0065,0.0066
ELY5,0.2521,,mg/L,2.2,0.0001,0.0051,0.005,0.0053,0.0051
PATRON,1.002,,mg/L,0.1,0,0.0203,0.0203,0.0203,0.0203
BLANCO,-0.0017,,mg/L,>100,0.0001,0,0.0001,0,-0.0002
BLANCO REACTIVO,0,,mg/L,1,0.0001,-0.0058,-0.0058,-0.0057,-0.0058
