PATRON,5.0387,,mg/L,0.2,0.0494,0.0495,0.0495,0.0493
BLANCO,-0.0125,,mg/L,73.2,-0.0001,-0.0002,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,6.2,-0.0002,-0.0002,-0.0002,-0.0002
FASE 1,0.0169,,mg/L,46.1,0.0002,0.0002,0.0001,0.0002
FASE 2,0.0172,,mg/L,27.8,0.0002,0.0002,0.0001,0.0002
FASE 3,0.0202,,mg/L,67.6,0.0002,0.0003,0.0003,0
VSP NORTE,0.0482,,mg/L,7.5,0.0005,0.0005,0.0005,0.0004
CELDA 8.1,0.0604,,mg/L,9.3,0.0006,0.0005,0.0006,0.0006
CELDA 8.2,0.0554,,mg/L,8.9,0.0005,0.0006,0.0005,0.0005
CELDA 8.3,0.2183,,mg/L,1.8,0.0021,0.0021,0.0022,0.0021
PATRON,5.0827,,mg/L,0.8,0.0498,0.0502,0.0494,0.0499
BLANCO,0.01,,mg/L,55.5,0.0001,0.0001,0.0001,0
BLANCO REACTIVO,0,,mg/L,11.7,-0.0008,-0.0007,-0.0008,-0.0009
