PATRON,5.0262,,mg/L,18.4,0.0518,0.0574,0.0572,0.0408
BLANCO,-0.0411,,mg/L,24.9,-0.0004,-0.0005,-0.0005,-0.0003
BLANCO REACTIVO,0,,mg/L,82.3,-0.0003,-0.0005,-0.0002,-0.0001
CANAL,-0.0249,,mg/L,16.9,-0.0003,-0.0003,-0.0002,-0.0002
FASE 1,0.0179,,mg/L,39.2,0.0002,0.0003,0.0002,0.0001
FASE 2,0.0071,,mg/L,>100,0.0001,-0.0002,0.0002,0.0002
FASE 3,-0.0051,,mg/L,>100,-0.0001,0.0001,-0.0002,0
VSP NORTE,-0.0361,,mg/L,>100,-0.0004,0,0.0002,-0.0014
CELDA 8.1,-0.0904,,mg/L,11.4,-0.0009,-0.0009,-0.0011,-0.0009
CELDA 8.2,-0.0924,,mg/L,9.7,-0.001,-0.0009,-0.001,-0.001
CELDA 8.3,0.0777,,mg/L,15.6,0.0008,0.0007,0.0009,0.0009
PATRON,5.0321,,mg/L,1.5,0.0519,0.051,0.0519,0.0526
BLANCO,0.0241,,mg/L,48,0.0002,0.0001,0.0004,0.0002
BLANCO REACTIVO,0,,mg/L,44.7,-0.0003,-0.0004,-0.0004,-0.0002
