PATRON,0.05,,mg/L,5,0.0031,0.0001,0.003,0.0032,0.003
BLANCO,-0.0071,,mg/L,3.9,0.0007,-0.0013,0.0007,0.0007,0.0007
BLANCO REACTIVO,0,,mg/L,91,0.0003,-0.0002,0,0.0005,0.0005
H KCA PO,0.0501,,mg/L,4.3,0.0031,0.0041,0.003,0.0032,0.003
H KCA PO,0.0512,,mg/L,5.8,0.0031,0.0041,0.0029,0.0031,0.0033
H KCA PO,0.0528,,mg/L,2.4,0.0032,0.0041,0.0032,0.0033,0.0031
PATRON,0.0461,,mg/L,5.9,0.0033,-0.0024,0.0033,0.0031,0.0035
H KCA PO,0.052,,mg/L,2.4,0.0032,0.0041,0.0032,0.0031,0.0032
H KCA PO,0.0507,,mg/L,5.5,0.0031,0.004,0.003,0.003,0.0033
PATRON,0.053,,mg/L,6.3,0.0029,-0.0008,0.0027,0.0028,0.0031
BLANCO,-0.002,,mg/L,17.9,0.0003,0.0001,0.0002,0.0003,0.0003
BLANCO REACTIVO,0,,mg/L,22,0.0005,-0.0003,0.0006,0.0004,0.0005
M1 PO,0.0447,,mg/L,5.7,0.0025,0.0025,0.0024,0.0026,0.0024
M2 PO,0.031,,mg/L,11.2,0.0018,0.0025,0.0016,0.002,0.0019
M3 PO,0.0294,,mg/L,12.4,0.0017,0.0024,0.002,0.0017,0.0015
M4 PO,0.0222,,mg/L,1.6,0.0014,0.0024,0.0014,0.0014,0.0014
PATRON,0.0539,,mg/L,10.5,0.0029,-0.0013,0.0029,0.0026,0.0032
P KCA PO,0.0178,,mg/L,20.9,0.0012,0.0022,0.0011,0.0015,0.001
PATRON,0.0544,,mg/L,5.8,0.0029,-0.0014,0.003,0.003,0.0027
BLANCO,0.0073,,mg/L,23.5,0.0007,-0.0008,0.0009,0.0005,0.0007
BLANCO REACTIVO,0,,mg/L,13.6,0.0005,-0.0004,0.0005,0.0006,0.0004
CELDA 8,0.0297,,mg/L,9.1,0.0018,0.0022,0.0019,0.0016,0.0017
CANAL,0.0695,,mg/L,4.5,0.0036,0.0015,0.0037,0.0035,0.0038
FASE 1,0.0264,,mg/L,9.8,0.0016,0.0022,0.0014,0.0016,0.0017
FASE 2,0.0407,,mg/L,7,0.0023,0.0021,0.0023,0.0021,0.0024
FASE 3,0.0481,,mg/L,7.4,0.0026,0.0021,0.0024,0.0026,0.0028
VSP NORTE,0.0236,,mg/L,11.9,0.0015,0.0026,0.0016,0.0016,0.0013
CELDA 8.1,0.0331,,mg/L,16.2,0.0019,0.0019,0.0022,0.0016,0.0019
CELDA 8.2,0.0285,,mg/L,8.4,0.0017,0.002,0.0015,0.0018,0.0018
CELDA 8.3,0.0232,,mg/L,15.9,0.0015,0.0027,0.0012,0.0017,0.0015
S. RICA,0.0214,,mg/L,10,0.0014,0.0018,0.0012,0.0014,0.0015
PATRON,0.0477,,mg/L,9.5,0.0023,0.0004,0.0021,0.0024,0.0025
BLANCO,-0.0001,,mg/L,35.3,0.0007,-0.0013,0.001,0.0006,0.0005
BLANCO REACTIVO,0,,mg/L,15.6,0.0007,-0.0009,0.0006,0.0008,0.0006
H KCA PE,0.0275,,mg/L,10.2,0.0014,0.0043,0.0015,0.0013,0.0013
H KCA PE,0.0279,,mg/L,6.3,0.0014,0.0043,0.0013,0.0015,0.0014
H KCA PE,0.0269,,mg/L,5.1,0.0013,0.0044,0.0013,0.0013,0.0014
PATRON,0.0475,,mg/L,3.8,0.0029,-0.0014,0.0029,0.0029,0.0031
H KCA PE,0.0274,,mg/L,3.6,0.0014,0.0043,0.0014,0.0013,0.0014
H KCA PE,0.0289,,mg/L,9.5,0.0014,0.0044,0.0013,0.0015,0.0015
PATRON,0.0512,,mg/L,7.2,0.0031,-0.0013,0.0029,0.0032,0.0033
BLANCO,0.0021,,mg/L,1.8,0.0008,-0.002,0.0008,0.0008,0.0008
BLANCO REACTIVO,0,,mg/L,32.2,0.0011,-0.0016,0.0008,0.001,0.0015
M1 PE,0.0175,,mg/L,8.5,0.0012,0.0018,0.0012,0.0011,0.0013
M2 PE,0.0168,,mg/L,3.5,0.0011,0.0019,0.0012,0.0011,0.0011
M3 PE,0.0146,,mg/L,7.3,0.001,0.0017,0.001,0.0011,0.0011
M4 PE,0.0133,,mg/L,7.4,0.001,0.0017,0.001,0.0009,0.001
PATRON,0.0513,,mg/L,17.8,0.0028,-0.0018,0.003,0.0032,0.0022
P KCA PE,0.0008,,mg/L,51.1,0.0004,-0.0016,0.0004,0.0006,0.0002
PATRON,0.0477,,mg/L,2,0.0026,-0.0014,0.0026,0.0027,0.0026
BLANCO,-0.0001,,mg/L,31.8,0.0004,-0.0014,0.0002,0.0004,0.0004
BLANCO REACTIVO,0,,mg/L,45,0.0006,-0.0007,0.0009,0.0004,0.0005
ELY 1,0.0222,,mg/L,12.1,0.0014,0.0016,0.0012,0.0014,0.0016
ELY 2,0.0177,,mg/L,9.5,0.0012,0.0016,0.0012,0.0013,0.0011
ELY 3,0.0186,,mg/L,22.2,0.0012,0.0014,0.0012,0.0015,0.001
ELY 4,0.0161,,mg/L,20.2,0.0011,0.0014,0.0013,0.0009,0.0012
PATRON,0.0528,,mg/L,4.4,0.0029,-0.0023,0.0028,0.0028,0.003
ELY P,0.0154,,mg/L,6.3,0.0011,0.001,0.0011,0.001,0.0011
