PATRON,4.9229,,mg/L,0.6,0.053,1,1,1,0.0526,0.0533,0.053
BLANCO,0.0019,,mg/L,>100,0,1,1,1,0.0002,-0.0001,0
BLANCO REACTIVO,0,,mg/L,20.4,0.0003,1,1,1,0.0002,0.0003,0.0003
FASE 1,0.0224,,mg/L,>100,0.0002,1,1,1,0.0003,0.0004,0
PATRON,4.9323,,mg/L,0.9,0.0531,1,1,1,0.0536,0.0527,0.0529
FASE 2,0.0436,,mg/L,40.2,0.0005,1,1,1,0.0006,0.0005,0.0003
FASE 3,0.0408,,mg/L,44.1,0.0005,1,1,1,0.0004,0.0003,0.0007
PATRON,4.9691,,mg/L,0.6,0.0534,1,1,1,0.0534,0.0532,0.0538
BLANCO,0.0208,,mg/L,72.7,0.0002,1,1,1,0.0001,0.0004,0.0002
BLANCO REACTIVO,0,,mg/L,45.5,0.0004,1,1,1,0.0002,0.0004,0.0006
VSP NORTE,0.0278,,mg/L,63.5,0.0003,1,1,1,0.0005,0.0002,0.0002
CELDA 8.1,0.0245,,mg/L,7.8,0.0003,1,1,1,0.0003,0.0003,0.0003
CELDA 8.2,0.0538,,mg/L,11.8,0.0006,1,1,1,0.0006,0.0007,0.0006
CELDA 8.3,0.3953,,mg/L,3.9,0.0044,1,1,1,0.0045,0.0045,0.0042
PATRON,5.0913,,mg/L,1.7,0.0547,1,1,1,0.0546,0.0538,0.0557
BLANCO,-0.0009,,mg/L,>100,0,1,1,1,0,0,-0.0001
BLANCO REACTIVO,0,,mg/L,31.5,0.0004,1,1,1,0.0004,0.0006,0.0004
