Analista,,,,,,,,,,
Fecha de inicio,15/11/2023 12:18 a. m.  GMT: 15/11/2023 06:18 a. m.,,,,,,,,,
Hoja de trabajo,SA002485-RCK_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5054,,mg/L,0.5,0.0168,0.0016,0.0168,0.0167,0.0168
,BLANCO,0.0149,,mg/L,30.8,0.0005,0,0.0006,0.0005,0.0003
,BLANCO REACTIVO,0,,mg/L,54.3,0.0003,0,0.0003,0.0001,0.0004
,SA002485-001,1.149,,mg/L,0.7,0.1098,0.0008,0.109,0.1103,0.1103
,SA002485-002,0.2157,,mg/L,0.8,0.0206,0.0007,0.0207,0.0207,0.0204
,SA002485-003,0.4891,,mg/L,0.3,0.0478,0.0007,0.0479,0.0476,0.0478
,SA002485-004,0.4945,,mg/L,0.5,0.0481,0.0007,0.0478,0.0483,0.0482
,SA002485-005,-0.0001,,mg/L,>100,0,0.0005,0.0002,0,-0.0001
,PATRON,0.501,,mg/L,1,0.0166,0.0014,0.0165,0.0167,0.0168
,SA002485-006,2.7372,,mg/L,0.5,0.2671,0.0012,0.2674,0.2682,0.2658
,PATRON,0.4992,,mg/L,2.3,0.0166,0.0014,0.0169,0.0167,0.0162
,BLANCO,0.0037,,mg/L,75.1,0.0001,-0.0002,0.0002,0.0001,0
,BLANCO REACTIVO,0,,mg/L,20.2,0.0002,0.0003,0.0001,0.0002,0.0001
