PATRON,5.0239,,mg/L,0.9,0.1014,0.1006,0.1024,0.1012
BLANCO,-0.0042,,mg/L,>100,-0.0001,0,0,-0.0002
BLANCO REACTIVO,0,,mg/L,45.4,-0.0002,-0.0001,-0.0003,-0.0002
H,4.2241,,mg/L,0.4,0.0855,0.0853,0.0853,0.0859
C1,4.2656,,mg/L,0.2,0.0864,0.0866,0.0863,0.0863
C2,4.3037,,mg/L,0.4,0.0871,0.0873,0.0867,0.0873
PATRON,4.9645,,mg/L,0.1,0.1002,0.1001,0.1004,0.1002
BLANCO,-0.0038,,mg/L,>100,-0.0001,-0.0002,0,0
BLANCO REACTIVO,0,,mg/L,12.3,-0.0002,-0.0002,-0.0002,-0.0002
C3,4.2202,,mg/L,0.4,0.0855,0.0858,0.0853,0.0852
C4,4.223,,mg/L,0.1,0.0855,0.0855,0.0855,0.0856
T,4.1877,,mg/L,0.4,0.0848,0.0846,0.0852,0.0847
PATRON,4.962,,mg/L,0.4,0.1002,0.1001,0.1006,0.0999
BLANCO,-0.0036,,mg/L,>100,-0.0001,0,-0.0002,0
BLANCO REACTIVO,0,,mg/L,16.8,-0.0003,-0.0003,-0.0003,-0.0004
ELY1,4.2295,,mg/L,0.8,0.0856,0.0863,0.085,0.0855
ELY2,4.2007,,mg/L,1.2,0.0851,0.0861,0.084,0.0852
ELY3,4.1948,,mg/L,0.4,0.085,0.0848,0.0853,0.0847
PATRON,5.0242,,mg/L,1,0.1014,0.1019,0.1003,0.1021
BLANCO,-0.0014,,mg/L,>100,0,-0.0002,0,0.0001
BLANCO REACTIVO,0,,mg/L,10.8,-0.0002,-0.0002,-0.0002,-0.0002
ELY4,4.1269,,mg/L,0.5,0.0836,0.0836,0.0831,0.084
ELY5,4.1323,,mg/L,0.5,0.0837,0.0833,0.0842,0.0836
PATRON,4.9826,,mg/L,0.4,0.1006,0.1002,0.1009,0.1007
BLANCO,-0.0019,,mg/L,>100,0,0,0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,50.2,-0.0001,-0.0002,-0.0001,-0.0002
