Analista,CCPR,,,,,,,,,,,,
Fecha de inicio,26/09/2024 11:29 a. m.  GMT: 26/09/2024 05:29 p. m.,,,,,,,,,,,,
Hoja de trabajo,SA005627_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.4958,,mg/L,2.6,0.0142,0.0012,,,,0.0144,0.0138,0.0145
,BLANCO,-0.0076,,mg/L,23.4,-0.0002,0.0001,,,,-0.0002,-0.0002,-0.0002
,BLANCO REACTIVO,0,,mg/L,>100,-0.0002,-0.0007,,,,0.0001,-0.0001,-0.0006
,SA005627-001,0.1029,,mg/L,4.3,0.0084,-0.0009,20.02,,,0.0083,0.0089,0.0082
,SA005627-002,0.117,,mg/L,1.5,0.0096,-0.0013,20,,,0.0096,0.0095,0.0097
,SA005627-003,0.0136,,mg/L,39.8,0.0011,-0.001,19.91,,,0.0014,0.0006,0.0013
,SA005627-004,0.2432,,mg/L,1.9,0.02,-0.0015,20.06,,,0.0204,0.02,0.0196
,SA005627-005,0.227,,mg/L,1,0.0186,-0.0012,20,,,0.0188,0.0186,0.0184
,PATRON,0.5296,,mg/L,1.3,0.0152,-0.0007,,,,0.015,0.0153,0.0153
,SA005627-006,0.2243,,mg/L,0.5,0.0184,-0.0018,20.06,,,0.0183,0.0185,0.0185
,SA005627-007,0.2125,,mg/L,1,0.0175,-0.0016,20.03,,,0.0176,0.0176,0.0172
,SA005627-008,0.2113,,mg/L,1,0.0174,-0.0007,20.09,,,0.0174,0.0173,0.0176
,SA005627-009,0.0135,,mg/L,12.7,0.0011,-0.0012,2,,,0.001,0.0013,0.0011
,SA005627-010,0.2203,,mg/L,1.3,0.0181,-0.0017,20.08,,,0.0179,0.0183,0.0183
,PATRON,0.5255,,mg/L,3.4,0.0151,-0.0007,,,,0.0155,0.0145,0.0153
,BLANCO,0.0118,,mg/L,42,0.0003,-0.0012,,,,0.0003,0.0002,0.0005
,BLANCO REACTIVO,0,,mg/L,>100,0,-0.0015,,,,-0.0003,0.0005,-0.0003
