PATRON,4.9473,,mg/L,0.8,0.0511,1,1,1,0.0516,0.0509,0.0509
BLANCO,-0.0375,,mg/L,52.6,-0.0004,1,1,1,-0.0003,-0.0006,-0.0002
BLANCO REACTIVO,0,,mg/L,9.1,-0.0007,1,1,1,-0.0008,-0.0007,-0.0006
FASE 1,0.0244,,mg/L,81.1,0.0003,1,1,1,0.0001,0.0002,0.0005
FASE 2,0.0151,,mg/L,51.9,0.0002,1,1,1,0.0002,0.0001,0.0002
FASE 3,0.0265,,mg/L,24.8,0.0003,1,1,1,0.0004,0.0003,0.0002
VSP NORTE,0.0036,,mg/L,>100,0,1,1,1,0,0.0002,0
CELDA 8.1,0.0279,,mg/L,41.8,0.0003,1,1,1,0.0004,0.0002,0.0004
CELDA 8.2,0.0122,,mg/L,97.1,0.0001,1,1,1,0.0003,0.0001,0
CELDA 8.3,0.0302,,mg/L,9.4,0.0003,1,1,1,0.0003,0.0003,0.0004
PATRON,4.9431,,mg/L,0.7,0.0511,1,1,1,0.0514,0.0511,0.0507
BLANCO,-0.0184,,mg/L,12.4,-0.0002,1,1,1,-0.0002,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,14.6,-0.0009,1,1,1,-0.001,-0.0009,-0.0008
