Analista,ALS,,,,,,,,
Fecha de inicio,12/03/2023 03:45 a. m.  GMT: 12/03/2023 09:45 a. m.,,,,,,,,
Hoja de trabajo,SA000641_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0232,,mg/L,0.4,0.121,0.1205,0.1211,0.1214
,BLANCO,0.0036,,mg/L,19.1,0.0004,0.0004,0.0005,0.0004
,BLANCO REACTIVO,0,,mg/L,27.2,-0.0002,-0.0002,-0.0001,-0.0003
,SA000641-001,2.7151,,mg/L,0.2,0.0133,0.0133,0.0133,0.0133
,SA000641-002,-0.1382,,mg/L,8.6,-0.0007,-0.0007,-0.0007,-0.0006
,SA000641-003,3.7264,,mg/L,0.8,0.0184,0.0183,0.0182,0.0185
,SA000641-004,3.7712,,mg/L,0.4,0.0183,0.0183,0.0184,0.0183
,SA000641-005,4.0311,,mg/L,1.1,0.0197,0.02,0.0196,0.0195
,PATRON,1.0176,,mg/L,0.9,0.1204,0.1192,0.1205,0.1214
,SA000641-006,-0.0034,,mg/L,>100,0,-0.0001,0.0001,-0.0001
,SA000641-007,29.3744,,mg/L,0.5,0.1398,0.1403,0.14,0.139
,PATRON,1.0152,,mg/L,0.4,0.1201,0.1202,0.1204,0.1196
,BLANCO,0.0048,,mg/L,12.9,0.0006,0.0007,0.0005,0.0005
,BLANCO REACTIVO,0,,mg/L,15,-0.0002,-0.0002,-0.0002,-0.0003
,BLANCO,0.0006,,mg/L,>100,0.0001,0,0.0001,0.0001
