PATRON,5.0461,,mg/L,2,0.1019,0.103,0.1032,0.0995
BLANCO,-0.0073,,mg/L,89.2,-0.0001,-0.0003,0,-0.0001
BLANCO REACTIVO,0,,mg/L,11.5,-0.0005,-0.0005,-0.0005,-0.0006
H,4.9241,,mg/L,0.6,0.0995,0.0995,0.1,0.0989
C1,4.8457,,mg/L,0.6,0.0979,0.0985,0.0975,0.0977
C2,4.8892,,mg/L,0.5,0.0988,0.0986,0.0993,0.0984
PATRON,4.9187,,mg/L,1.2,0.0994,0.0998,0.1003,0.098
BLANCO,-0.0029,,mg/L,74.1,-0.0001,0,0,-0.0001
BLANCO REACTIVO,0,,mg/L,8.2,-0.0006,-0.0006,-0.0005,-0.0006
C3,4.8319,,mg/L,0.4,0.0976,0.0975,0.0981,0.0972
C4,4.7981,,mg/L,0.5,0.0969,0.0974,0.097,0.0965
T,4.8511,,mg/L,1.2,0.098,0.0993,0.097,0.0977
PATRON,5.0322,,mg/L,0.6,0.1016,0.1016,0.1011,0.1022
BLANCO,-0.0124,,mg/L,26,-0.0003,-0.0003,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,9.2,-0.0008,-0.0007,-0.0009,-0.0008
ELY1,4.8421,,mg/L,0.7,0.0978,0.098,0.0984,0.0971
ELY2,4.7929,,mg/L,1,0.0968,0.0969,0.0977,0.0959
ELY3,4.7735,,mg/L,0.7,0.0965,0.0961,0.0972,0.0961
PATRON,5.0397,,mg/L,1.8,0.1018,0.1006,0.1008,0.1039
BLANCO,0.0004,,mg/L,>100,0,0.0001,0,0
BLANCO REACTIVO,0,,mg/L,4.7,-0.0008,-0.0008,-0.0007,-0.0008
ELY4,5.0214,,mg/L,0.4,0.1014,0.1013,0.1019,0.101
ELY5,4.9886,,mg/L,0.7,0.1008,0.1001,0.1015,0.1006
PATRON,5.0727,,mg/L,5.2,0.1024,0.099,0.0998,0.1086
BLANCO,-0.0021,,mg/L,>100,0,-0.0001,0,0
BLANCO REACTIVO,0,,mg/L,4.5,-0.0011,-0.0011,-0.0011,-0.0012
