Analista,JGS,,,,,,,,,
Fecha de inicio,07/12/2023 02:28 a. m.  GMT: 07/12/2023 08:28 a. m.,,,,,,,,,
Hoja de trabajo,SA002665-RCK_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4948,,mg/L,2.3,0.0175,0.0018,0.0172,0.0173,0.018
,BLANCO,0.0041,,mg/L,>100,0.0001,0.0002,-0.0001,0.0007,-0.0002
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0007,0.0002,-0.0003,-0.0001
,SA002665-001,0.3127,,mg/L,2.5,0.0323,0.0011,0.0324,0.0314,0.033
,SA002665-002,-0.0016,,mg/L,>100,-0.0002,0.0015,-0.0008,-0.0004,0.0007
,SA002665-003,0.2114,,mg/L,3,0.0222,0.0003,0.0227,0.0224,0.0214
,SA002665-004,0.1998,,mg/L,1.4,0.0203,0.0012,0.0201,0.0206,0.0203
,SA002665-005,0.0047,,mg/L,52.9,0.0005,0.0001,0.0002,0.0007,0.0006
,PATRON,0.4975,,mg/L,2.1,0.0176,0.0009,0.0172,0.0179,0.0176
,SA002665-006,0.0717,,mg/L,5.2,0.0073,0.002,0.0072,0.007,0.0078
,PATRON,0.4825,,mg/L,1.1,0.0171,0.0016,0.0169,0.0172,0.0171
,BLANCO,-0.0154,,mg/L,>100,-0.0005,0.0015,-0.0005,-0.0012,0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0.0001,0.0004,0.0004,-0.0002,0
