PATRON,0.9864,,mg/L,0.7,0.0008,0.1209,0.0005,0.1214,0.1214,0.12
BLANCO,0.0006,,mg/L,>100,0.0001,0.0001,-0.0003,-0.0001,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,53.9,0.0004,-0.0007,-0.0003,-0.0011,-0.0004,-0.0006
H KCA PO,0.0225,,mg/L,6.3,0.0002,0.0028,0.002,0.0027,0.0027,0.003
H KCA PO,0.0227,,mg/L,19,0.0005,0.0028,0.0021,0.0033,0.0028,0.0023
H KCA PO,0.0234,,mg/L,13.8,0.0004,0.0029,0.0019,0.0033,0.0025,0.0028
PATRON,0.9998,,mg/L,0.4,0.0004,0.116,0.001,0.1161,0.1165,0.1156
H KCA PO,0.0231,,mg/L,4.1,0.0001,0.0027,0.0016,0.0028,0.0027,0.0026
H KCA PO,0.0195,,mg/L,15.5,0.0004,0.0023,0.002,0.0025,0.0025,0.0019
PATRON,0.986,,mg/L,0.8,0.0009,0.1145,0.001,0.1135,0.1151,0.1148
BLANCO,-0.0025,,mg/L,66.8,0.0002,-0.0003,0.0002,-0.0003,-0.0001,-0.0005
BLANCO REACTIVO,0,,mg/L,33.2,0.0003,0.0008,-0.0008,0.0011,0.0009,0.0006
M1 PO,0.0127,,mg/L,25,0.0004,0.0015,0.0002,0.0019,0.0013,0.0012
M2 PO,0.0159,,mg/L,23.7,0.0004,0.0019,0.0002,0.0023,0.0014,0.0019
M3 PO,0.012,,mg/L,8.4,0.0001,0.0014,0.0002,0.0013,0.0014,0.0015
M4 PO,0.0136,,mg/L,1.2,0,0.0016,0.0001,0.0016,0.0016,0.0016
PATRON,0.9897,,mg/L,0.2,0.0003,0.1149,-0.0007,0.1147,0.1152,0.1148
P KCA PO,0.0125,,mg/L,28.9,0.0004,0.0015,-0.0002,0.0018,0.0015,0.001
PATRON,0.9885,,mg/L,0.9,0.001,0.1147,-0.001,0.1139,0.1146,0.1158
BLANCO,-0.0044,,mg/L,26.6,0.0001,-0.0005,-0.0017,-0.0007,-0.0004,-0.0004
BLANCO REACTIVO,0,,mg/L,47.7,0.0002,0.0005,-0.0011,0.0005,0.0007,0.0002
CELDA 8,0.005,,mg/L,22.7,0.0001,0.0006,0.0004,0.0007,0.0004,0.0006
PATRON,1.0081,,mg/L,0.3,0.0004,0.134,0.0015,0.1343,0.1336,0.134
BLANCO,0,,mg/L,>100,0.0002,0,-0.0002,0.0002,-0.0002,0
BLANCO REACTIVO,0,,mg/L,42.3,0.0002,0.0006,-0.0006,0.0003,0.0008,0.0006
H KCA PE,0.0075,,mg/L,22.9,0.0002,0.0009,0.0018,0.001,0.0011,0.0007
H KCA PE,0.0041,,mg/L,60.6,0.0003,0.0005,0.0023,0.0009,0.0002,0.0005
H KCA PE,0.0083,,mg/L,16.5,0.0002,0.0011,0.0016,0.0011,0.0009,0.0013
PATRON,0.9914,,mg/L,0.6,0.0008,0.1318,0.0012,0.1315,0.1327,0.1311
H KCA PE,0.0075,,mg/L,1.1,0,0.001,0.0021,0.001,0.001,0.001
H KCA PE,0.0087,,mg/L,9.6,0.0001,0.0012,0.002,0.0013,0.0011,0.0011
PATRON,1.0192,,mg/L,0.4,0.0006,0.1354,0.0015,0.1358,0.1348,0.1357
BLANCO,0.0025,,mg/L,58.6,0.0002,0.0003,0.0002,0.0002,0.0002,0.0006
BLANCO REACTIVO,0,,mg/L,>100,0.0001,0,0.0001,-0.0001,0.0001,0.0001
M1 PE,0.0054,,mg/L,56.9,0.0004,0.0007,0.002,0.0012,0.0004,0.0007
M2 PE,0.0066,,mg/L,44.9,0.0004,0.0009,0.002,0.0012,0.001,0.0004
M3 PE,0.0055,,mg/L,71.5,0.0005,0.0007,0.0019,0.0009,0.0001,0.0012
M4 PE,0.0056,,mg/L,65.1,0.0005,0.0008,0.002,0.0008,0.0012,0.0002
PATRON,1.0083,,mg/L,0.6,0.0007,0.134,0.0012,0.1332,0.1343,0.1345
P KCA PE,0.0049,,mg/L,31.9,0.0002,0.0007,0.0021,0.0004,0.0007,0.0009
PATRON,1.0057,,mg/L,0.8,0.001,0.1337,0.0013,0.1327,0.1336,0.1347
BLANCO,-0.0022,,mg/L,>100,0.0004,-0.0003,0.0003,0,-0.0007,-0.0002
BLANCO REACTIVO,0,,mg/L,>100,0.0004,0.0002,-0.0002,-0.0001,0.0007,0.0001
ELY 1,0.0025,,mg/L,>100,0.0004,0.0003,0.0019,0.0007,0.0001,0.0002
ELY 2,0.0052,,mg/L,26.4,0.0002,0.0007,0.0016,0.0009,0.0006,0.0006
ELY 3,0.0034,,mg/L,>100,0.0006,0.0005,0.0018,0.0001,0.0002,0.0011
ELY 4,0.0033,,mg/L,>100,0.0006,0.0004,0.0018,0.0006,-0.0002,0.0009
PATRON,0.9854,,mg/L,0.4,0.0005,0.131,0.0008,0.1305,0.1311,0.1315
ELY P,0.0071,,mg/L,14.3,0.0001,0.0009,0.0014,0.001,0.0008,0.001
PATRON,0.9802,,mg/L,0.5,0.0006,0.1304,0.0007,0.1297,0.1304,0.1309
BLANCO,0.0004,,mg/L,>100,0.0005,0.0001,-0.0004,-0.0001,-0.0004,0.0006
BLANCO REACTIVO,0,,mg/L,52.6,0.0003,0.0005,-0.0005,0.0006,0.0002,0.0008
