PATRON,5.0551,,mg/L,1.5,0.0519,1,1,1,0.0512,0.0517,0.0527
BLANCO,0.0459,,mg/L,53,0.0005,1,1,1,0.0005,0.0002,0.0007
BLANCO REACTIVO,0,,mg/L,4.6,0.0018,1,1,1,0.0018,0.0017,0.0019
FASE 1,0.0165,,mg/L,71,0.0002,1,1,1,0.0002,0.0003,0
PATRON,5.016,,mg/L,0.1,0.0515,1,1,1,0.0515,0.0515,0.0514
FASE 2,0.0603,,mg/L,59.6,0.0006,1,1,1,0.0008,0.0002,0.0009
FASE 3,0.0869,,mg/L,23.1,0.0009,1,1,1,0.0008,0.0012,0.0008
PATRON,5.0132,,mg/L,1,0.0515,1,1,1,0.0521,0.0513,0.051
BLANCO,0.0358,,mg/L,16.7,0.0004,1,1,1,0.0004,0.0003,0.0004
BLANCO REACTIVO,0,,mg/L,2,0.0024,1,1,1,0.0025,0.0024,0.0024
VSP NORTE,0.0603,,mg/L,29.5,0.0006,1,1,1,0.0007,0.0004,0.0008
CELDA 8.1,0.0717,,mg/L,17.7,0.0008,1,1,1,0.0006,0.0008,0.0009
CELDA 8.2,0.0576,,mg/L,41.7,0.0006,1,1,1,0.0006,0.0003,0.0009
CELDA 8.3,1.7377,,mg/L,0.8,0.0182,1,1,1,0.0182,0.0181,0.0184
PATRON,5.0642,,mg/L,0.2,0.052,1,1,1,0.0519,0.052,0.052
BLANCO,0.0593,,mg/L,54.1,0.0006,1,1,1,0.0008,0.0002,0.0009
BLANCO REACTIVO,0,,mg/L,15.1,0.0034,1,1,1,0.0028,0.0036,0.0038
