Analista,,,,,,,,,,
Fecha de inicio,03/09/2023 06:38 a. m.  GMT: 03/09/2023 11:38 a. m.,,,,,,,,,
Hoja de trabajo,SA001916-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5089,,mg/L,0.5,0.017,0.0023,0.0171,0.017,0.0169
,BLANCO,0.0025,,mg/L,>100,0.0001,0.0009,-0.0001,0,0.0003
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0006,-0.0002,0.0001,0.0001
,SA001905-017,0.2613,,mg/L,1.4,0.0249,0.0012,0.0245,0.025,0.0252
,SA001905-018,0.1901,,mg/L,1.1,0.0181,0.0014,0.0183,0.0179,0.0183
,SA001905-019,0.4776,,mg/L,1.2,0.0454,0.0014,0.0451,0.0451,0.046
,SA001905-020,0.0743,,mg/L,2.1,0.0071,0.0014,0.0073,0.0071,0.007
,SA001905-021,0.3623,,mg/L,1.2,0.0345,0.0014,0.0344,0.0349,0.0341
,PATRON,0.4856,,mg/L,0.5,0.0162,0.0023,0.0161,0.0163,0.0162
,SA001905-022,0.243,,mg/L,1.3,0.0232,0.0016,0.0229,0.0235,0.0232
,PATRON,0.4922,,mg/L,2.4,0.0164,0.0026,0.0166,0.016,0.0168
,BLANCO,0.0015,,mg/L,>100,0.0001,0.0013,0.0002,-0.0002,0.0001
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0014,-0.0001,0,-0.0002
