Analista,RR,,,,,,,,,
Fecha de inicio,09/07/2024 03:48 p. m.  GMT: 09/07/2024 09:48 p. m.,,,,,,,,,
Hoja de trabajo,SA004705-RCK_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4991,,mg/L,2.2,0.0168,0.005,0.0164,0.0172,0.0167
,BLANCO,-0.001,,mg/L,>100,0,0.0023,0.0006,-0.0001,-0.0006
,BLANCO REACTIVO,0,,mg/L,4.7,-0.0029,0.0004,-0.0031,-0.0028,-0.0028
,SA004705-001,0.1326,,mg/L,1.9,0.0128,0.0036,0.013,0.0127,0.0126
,SA004705-002,-0.0076,,mg/L,9.3,-0.0007,0.0038,-0.0007,-0.0008,-0.0007
,SA004705-003,15.1019,,mg/L,0.6,0.1423,0.0068,0.1416,0.1421,0.1433
,SA004705-004,8.5083,,mg/L,0.5,0.081,0.0068,0.0806,0.0811,0.0814
,SA004705-005,0.297,,mg/L,1.1,0.0451,0.005,0.0447,0.0449,0.0456
,PATRON,0.5118,,mg/L,2,0.0172,0.0057,0.0176,0.0171,0.0169
,SA004705-006,0.281,,mg/L,0.6,0.0411,0.0017,0.0409,0.041,0.0414
,SA004705-007,0.348,,mg/L,0.9,0.0262,0.0046,0.026,0.0265,0.0262
,SA004705-008,0.218,,mg/L,1.3,0.0197,0.0054,0.0195,0.0198,0.02
,PATRON,0.5092,,mg/L,2,0.0171,0.0056,0.0171,0.0168,0.0175
,BLANCO,-0.0047,,mg/L,>100,-0.0002,0.004,-0.0004,-0.0004,0.0003
,BLANCO REACTIVO,0,,mg/L,7.9,-0.0032,0.0008,-0.0034,-0.003,-0.003
