PATRON,0.0469,,mg/L,4.3,0.0021,-0.0009,0.002,0.0022,0.0021
BLANCO,-0.0043,,mg/L,6.2,-0.0005,0.0014,-0.0004,-0.0005,-0.0005
BLANCO REACTIVO,0,,mg/L,70.2,-0.0007,0.0005,-0.0007,-0.0002,-0.0013
H KCA PO,0.0309,,mg/L,14.1,0.0014,0.0019,0.0017,0.0014,0.0013
H KCA PO,0.0309,,mg/L,21.7,0.0017,0.0016,0.0021,0.0016,0.0013
H KCA PO,0.0309,,mg/L,>100,0.001,0.0009,0.0019,0.0013,-0.0001
PATRON,0.05,,mg/L,2,0.0022,-0.0002,0.0022,0.0023,0.0022
H KCA PO,0.0309,,mg/L,73.3,0.0009,0.0035,0.0004,0.0016,0.0006
H KCA PO,0.0309,,mg/L,14.3,0.0011,0.0034,0.0012,0.001,0.001
PATRON,0.0498,,mg/L,5,0.0026,-0.0011,0.0028,0.0026,0.0025
BLANCO,-0.0013,,mg/L,>100,0.0001,0.0001,-0.0004,0.0002,0.0005
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0002,0,-0.0002,0
M1 PO,0.016,,mg/L,18,0.001,0.0028,0.0009,0.0008,0.0012
M2 PO,0.0113,,mg/L,30.3,0.0007,0.0024,0.0007,0.0009,0.0005
M3 PO,0.0033,,mg/L,86.4,0.0003,0.0025,0.0001,0.0006,0.0002
M4 PO,0.0069,,mg/L,54.8,0.0005,0.0022,0.0003,0.0008,0.0004
PATRON,0.0494,,mg/L,0.7,0.0026,-0.0013,0.0026,0.0026,0.0026
P KCA PO,0.0014,,mg/L,62.6,0.0002,0.0026,0.0004,0.0002,0.0001
PATRON,0.0448,,mg/L,8.2,0.0024,-0.001,0.0023,0.0026,0.0023
BLANCO,-0.0055,,mg/L,>100,-0.0001,0.0002,-0.0001,0,-0.0003
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0001,0.0001,0.0003,-0.0001
CELDA 8,0.0181,,mg/L,21.9,0.0011,0.0039,0.0013,0.0011,0.0008
CANAL,0.0214,,mg/L,25,0.0012,0.0029,0.0013,0.0009,0.0015
FASE 1,0.0204,,mg/L,26.3,0.0012,0.0034,0.001,0.0015,0.001
FASE 2,0.0168,,mg/L,13.6,0.001,0.0039,0.0011,0.001,0.0009
FASE 3,-0.0135,,mg/L,40.8,-0.0005,0.0052,-0.0005,-0.0003,-0.0007
VSP NORTE,-0.0007,,mg/L,70.9,0.0001,0.0055,0.0002,0.0001,0.0001
CELDA 8.1,-0.0144,,mg/L,28.4,-0.0005,0.004,-0.0006,-0.0004,-0.0007
CELDA 8.2,-0.0056,,mg/L,>100,-0.0001,0.0037,-0.0001,0,-0.0003
CELDA 8.3,-0.0134,,mg/L,38.5,-0.0005,0.0043,-0.0003,-0.0006,-0.0006
S. RICA,0.0042,,mg/L,93.4,0.0004,0.0034,0.0006,0,0.0005
PATRON,0.048,,mg/L,5.6,0.0025,-0.0017,0.0027,0.0025,0.0024
BLANCO,-0.0014,,mg/L,>100,0.0001,-0.0004,-0.0001,0.0005,-0.0001
BLANCO REACTIVO,0,,mg/L,22.6,-0.0001,0.0004,-0.0001,-0.0002,-0.0002
H KCA PE,0.0156,,mg/L,56.1,0.0009,0.0023,0.001,0.0014,0.0004
H KCA PE,0.0156,,mg/L,50.4,0.0008,0.0035,0.0003,0.001,0.0011
H KCA PE,0.0156,,mg/L,15.6,0.0007,0.0033,0.0006,0.0008,0.0008
PATRON,0.0529,,mg/L,2.5,0.0028,-0.0014,0.0027,0.0027,0.0029
H KCA PE,0.0156,,mg/L,37.6,0.0005,0.004,0.0004,0.0004,0.0007
H KCA PE,0.0156,,mg/L,54.1,0.0004,0.0037,0.0002,0.0006,0.0003
PATRON,0.0462,,mg/L,5.2,0.0024,-0.0012,0.0023,0.0026,0.0024
BLANCO,-0.0017,,mg/L,>100,0.0001,0.0002,-0.0002,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,34.7,-0.0005,0.0009,-0.0005,-0.0003,-0.0007
M1 PE,0.0018,,mg/L,59,0.0003,0.0039,0.0004,0.0001,0.0002
M2 PE,0.0026,,mg/L,>100,0.0003,0.0036,0.0006,0.0004,-0.0001
M3 PE,0.0028,,mg/L,92.1,0.0003,0.0036,0.0002,0.0001,0.0006
M4 PE,-0.0027,,mg/L,>100,0,0.004,-0.0001,0,0.0002
PATRON,0.0499,,mg/L,7.7,0.0026,-0.0013,0.0026,0.0024,0.0028
P KCA PE,-0.0015,,mg/L,>100,0.0001,0.0041,0.0003,-0.0002,0.0001
PATRON,0.0482,,mg/L,7,0.0025,-0.0005,0.0024,0.0027,0.0025
BLANCO,0.0085,,mg/L,8.5,0.0006,0.0005,0.0005,0.0006,0.0006
BLANCO REACTIVO,0,,mg/L,20.3,-0.0008,0.0008,-0.0007,-0.001,-0.0008
ELY 1,0.005,,mg/L,74.9,0.0004,0.0041,0.0001,0.0006,0.0006
ELY 2,0.0058,,mg/L,20.1,0.0005,0.004,0.0004,0.0006,0.0004
ELY 3,0.0053,,mg/L,36.2,0.0004,0.0036,0.0003,0.0006,0.0005
ELY 4,0.0034,,mg/L,66.6,0.0003,0.0034,0.0002,0.0006,0.0002
PATRON,0.0521,,mg/L,8.2,0.0027,-0.0002,0.003,0.0027,0.0025
ELY P,0.0052,,mg/L,61.4,0.0004,0.0047,0.0002,0.0003,0.0007
PATRON,0.0513,,mg/L,12.6,0.0027,-0.0001,0.0028,0.0023,0.003
BLANCO,0.0073,,mg/L,57.1,0.0005,0.001,0.0004,0.0003,0.0009
BLANCO REACTIVO,0,,mg/L,23.4,-0.0008,0.0007,-0.0009,-0.0006,-0.001
TRITURADORA,0.0117,,mg/L,7,0.0007,0.0041,0.0008,0.0007,0.0007
VICTORIA,0.0103,,mg/L,30,0.0007,0.0039,0.0006,0.0009,0.0006
CELDA 1,0.0076,,mg/L,27,0.0005,0.0041,0.0005,0.0005,0.0007
CELDA 2,0.0099,,mg/L,59.5,0.0007,0.0041,0.0006,0.0011,0.0003
CELDA 3,0.0131,,mg/L,26.1,0.0008,0.0042,0.0007,0.0007,0.0011
CELDA 4A,0.0124,,mg/L,40.1,0.0008,0.0052,0.0011,0.0007,0.0005
CELDA 4B,0.0104,,mg/L,14.6,0.0007,0.0054,0.0008,0.0006,0.0006
CELDA 5A,0.0052,,mg/L,65,0.0004,0.0046,0.0001,0.0007,0.0005
CELDA 5B,0.0073,,mg/L,18.7,0.0005,0.0045,0.0005,0.0006,0.0004
PATRON,0.0462,,mg/L,11.4,0.0024,0,0.0024,0.0027,0.0022
BLANCO,0.0037,,mg/L,27.7,0.0004,0.0011,0.0003,0.0005,0.0003
BLANCO REACTIVO,0,,mg/L,53.4,-0.0006,0.0007,-0.0003,-0.0009,-0.0005
