PATRON,0.152,,mg/L,2.7,0.0079,-0.0038,0.0078,0.0078,0.0082
BLANCO,-0.0013,,mg/L,>100,-0.0001,0.0009,-0.0003,0,0.0001
BLANCO REACTIVO,0,,mg/L,63.9,-0.0004,0.0003,-0.0007,-0.0002,-0.0003
H,0.0847,,mg/L,4.5,0.0043,-0.0006,0.0044,0.0041,0.0045
C1,0.0718,,mg/L,9,0.0037,-0.001,0.0038,0.0039,0.0033
C2,0.0619,,mg/L,31.6,0.0031,-0.0008,0.0031,0.0022,0.0042
PATRON,0.0489,,mg/L,16.2,0.0025,-0.004,0.0024,0.0021,0.0029
BLANCO,0.0003,,mg/L,>100,0,0.0006,0.0001,-0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,>100,-0.0003,-0.0001,0,0,-0.0008
C3,0.0416,,mg/L,36,0.0021,-0.0008,0.0021,0.0029,0.0014
C4,0.0326,,mg/L,38.4,0.0016,-0.0014,0.0012,0.0024,0.0013
T,0.0154,,mg/L,21.3,0.0008,-0.0011,0.001,0.0007,0.0007
PATRON,0.0521,,mg/L,5.8,0.0026,-0.0044,0.0026,0.0028,0.0025
BLANCO,-0.0022,,mg/L,>100,-0.0001,-0.0002,-0.0003,-0.0004,0.0003
BLANCO REACTIVO,0,,mg/L,>100,-0.0003,-0.0004,-0.0006,0.0004,-0.0006
DP1,0.067,,mg/L,8.6,0.0034,-0.0016,0.0035,0.0036,0.0031
DP2,0.0746,,mg/L,9.8,0.0038,-0.0016,0.0036,0.0042,0.0036
DP3,0.0609,,mg/L,8.6,0.0031,-0.0019,0.003,0.0029,0.0034
PATRON,0.1476,,mg/L,7.3,0.0077,-0.0041,0.0078,0.0082,0.0071
BLANCO,0.0018,,mg/L,>100,0.0001,0.0004,0.0001,0.0005,-0.0004
BLANCO REACTIVO,0,,mg/L,>100,-0.0003,-0.0008,-0.0007,-0.0003,0.0001
DP4,0.0879,,mg/L,19,0.0045,-0.0007,0.0037,0.0054,0.0044
DP5,0.0322,,mg/L,22.4,0.0016,0,0.0015,0.0014,0.002
DP6,0.1404,,mg/L,9.4,0.0073,-0.0018,0.008,0.0067,0.0072
PATRON,0.1486,,mg/L,4.3,0.0078,-0.0045,0.0074,0.0079,0.008
BLANCO,-0.0022,,mg/L,>100,-0.0001,-0.0004,-0.0005,0,0.0001
BLANCO REACTIVO,0,,mg/L,>100,-0.0002,-0.0009,0.0003,-0.0006,-0.0005
ELY1,0.0671,,mg/L,18.6,0.0034,-0.0012,0.0027,0.004,0.0035
ELY2,0.0573,,mg/L,39.8,0.0029,-0.0014,0.0023,0.0022,0.0042
ELY3,0.041,,mg/L,41.1,0.0021,-0.0015,0.0017,0.0014,0.003
PATRON,0.0529,,mg/L,11.2,0.0027,-0.0047,0.0024,0.003,0.0026
BLANCO,-0.0026,,mg/L,73.2,-0.0001,-0.0009,-0.0002,0,-0.0002
BLANCO REACTIVO,0,,mg/L,43,-0.0007,-0.0008,-0.0011,-0.0005,-0.0006
ELY4,0.032,,mg/L,41.4,0.0016,-0.0005,0.0012,0.0013,0.0024
ELY5,0.0157,,mg/L,3.2,0.0008,-0.0006,0.0008,0.0008,0.0008
PATRON,0.0506,,mg/L,14,0.0026,-0.0033,0.0028,0.0027,0.0021
BLANCO,-0.0027,,mg/L,>100,-0.0001,-0.0002,-0.0005,-0.0002,0.0003
BLANCO REACTIVO,0,,mg/L,28,-0.0009,-0.0006,-0.0011,-0.0009,-0.0006
