PATRON,4.8768,,mg/L,0.8,0.054,0.0544,0.0536,0.054
BLANCO,0.0213,,mg/L,60.8,0.0002,0.0004,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,19.8,0.0002,0.0003,0.0002,0.0002
FASE 1,0.0329,,mg/L,21,0.0004,0.0003,0.0004,0.0004
FASE 2,0.0309,,mg/L,16.3,0.0003,0.0003,0.0004,0.0004
FASE 3,0.0207,,mg/L,33.4,0.0002,0.0003,0.0003,0.0001
VSP NORTE,0.0028,,mg/L,>100,0,-0.0001,0,0.0003
CELDA 8.1,0.0264,,mg/L,31.3,0.0003,0.0002,0.0003,0.0004
CELDA 8.2,0.0376,,mg/L,3.7,0.0004,0.0004,0.0004,0.0004
CELDA 8.3,0.7135,,mg/L,1.3,0.008,0.0079,0.008,0.0081
PATRON,4.8715,,mg/L,0.3,0.054,0.0538,0.0541,0.0541
BLANCO,0.0199,,mg/L,4.4,0.0002,0.0002,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,11.6,0.0005,0.0005,0.0005,0.0006
